date,open,high,low,close,adjustedClose,volume,amount
2020-07-07,4739.61,4796.32,4688.06,4698.13,4698.13,406008553,635254743040
2020-07-08,4692.86,4803.36,4670.65,4774,4774,348074847,532849827840
2020-07-09,4770.08,4854.12,4757.29,4840.77,4840.77,351046894,556718731264
2020-07-10,4796.09,4821.37,4734.47,4753.13,4753.13,316949650,510472056832
2020-07-13,4742.37,4878.08,4741.87,4852.96,4852.96,321645445,541105098752
2020-07-14,4836.17,4860.44,4729.93,4806.69,4806.69,297241984,511211048960
2020-07-15,4821.52,4837.48,4723.36,4744.47,4744.47,272389007,486748348416
2020-07-16,4741.53,4772.56,4513.65,4516.25,4516.25,284657134,511237963776
2020-07-17,4524.77,4601.37,4485.82,4544.7,4544.7,207375562,372973887488
2020-07-20,4597.2,4681.94,4534.23,4680.3,4680.3,246068915,416714223616
2020-07-21,4697.5,4714.29,4661.44,4691.04,4691.04,200415660,356069806080
2020-07-22,4682.66,4790.45,4675.35,4714.45,4714.45,224199212,386470858752
2020-07-23,4668.74,4731.4,4607.66,4712.44,4712.44,234314570,405175267328
2020-07-24,4679.03,4691.7,4479.39,4505.59,4505.59,243905203,437726711808
2020-07-27,4535.01,4558.12,4482.44,4528.45,4528.45,171420552,301893369856
2020-07-28,4567.67,4590.25,4537.68,4568.26,4568.26,162768499,292835786752
2020-07-29,4559.16,4680.56,4548.85,4679.01,4679.01,186695306,350432649216
2020-07-30,4689.76,4704.63,4649.77,4656.15,4656.15,166967567,324009242624
2020-07-31,4652.18,4741.81,4621.96,4695.05,4695.05,184839027,351119310848
2020-08-03,4735.9,4771.37,4720.03,4771.31,4771.31,214776238,401914826752
2020-08-04,4778.49,4807.08,4747.77,4775.8,4775.8,239974986,426411347968
2020-08-05,4761.76,4786.7,4711.27,4777.11,4777.11,196700549,347407839232
2020-08-06,4779.24,4791.86,4691.16,4762.76,4762.76,227854405,404323405824
2020-08-07,4742.29,4749.02,4637.84,4707.93,4707.93,213518216,397041213440
2020-08-10,4681.76,4757.66,4646.29,4724.87,4724.87,203788833,371297558528
2020-08-11,4730.37,4791.53,4674.86,4681.78,4681.78,205546511,350828584960
2020-08-12,4668.89,4681.62,4566.27,4647.64,4647.64,202887240,347298672640
2020-08-13,4666.49,4671.77,4626.1,4635.71,4635.71,152550093,250945871872
2020-08-14,4627.61,4708.07,4617.63,4704.63,4704.63,147292920,254343933952
2020-08-17,4727.12,4838.09,4721.36,4815.23,4815.23,268001556,416469155840
2020-08-18,4816.57,4825.39,4788.83,4812.76,4812.76,189139855,314395906048
2020-08-19,4804.67,4809.05,4738.01,4740.68,4740.68,192442949,319403286528
2020-08-20,4708.13,4721.44,4662.8,4679.15,4679.15,158368640,260486561792
2020-08-21,4717.79,4739.48,4684.81,4718.84,4718.84,142657864,251775160320
2020-08-24,4746.4,4769.47,4716.61,4755.85,4755.85,151143511,272428687360
2020-08-25,4769.21,4802.41,4746.31,4761.95,4761.95,141701350,262308790272
2020-08-26,4761.72,4786.42,4689.88,4706.13,4706.13,151305180,277456359424
2020-08-27,4718.06,4731.94,4679.36,4731.35,4731.35,119042849,223631511552
2020-08-28,4727.29,4850.49,4719.35,4844.27,4844.27,159399764,305047883776
2020-08-31,4870.93,4901.21,4816.21,4816.22,4816.22,202567030,357005066240
2020-09-01,4803.39,4842.14,4791.78,4842.12,4842.12,138395402,262018072576
2020-09-02,4859.08,4863.55,4797.52,4843.89,4843.89,157989524,280778612736
2020-09-03,4841.5,4877.01,4800.06,4817.1,4817.1,145671201,279411990528
2020-09-04,4737.24,4778.2,4726.56,4770.22,4770.22,120032796,238463336448
2020-09-07,4759.52,4789.3,4655.56,4669.37,4669.37,148607790,282316394496
2020-09-08,4683.83,4707.9,4639.05,4694.39,4694.39,139199227,249198137344
2020-09-09,4634.25,4645.2,4558.03,4584.59,4584.59,162277107,244905193472
2020-09-10,4632.1,4647.75,4572.21,4581.98,4581.98,150652879,226146353152
2020-09-11,4572.26,4630.88,4563.11,4627.28,4627.28,115302423,198240927744
2020-09-14,4652.05,4666.99,4625.99,4651.05,4651.05,107235180,211653410816
2020-09-15,4649.45,4691.5,4630.54,4688.48,4688.48,101915924,194573684736
2020-09-16,4683.01,4690.68,4638.46,4657.36,4657.36,108753641,196120186880
2020-09-17,4642.05,4664.95,4601.64,4632.71,4632.71,105983631,214146646016
2020-09-18,4636.64,4737.8,4631.7,4737.09,4737.09,160426476,281885945856
2020-09-21,4750.75,4752.98,4688.72,4691.43,4691.43,124535826,224137912320
2020-09-22,4654.22,4706.21,4622.11,4635.76,4635.76,119672947,202909216768
2020-09-23,4639.66,4665.96,4623.55,4652.33,4652.33,95826529,190393470976
2020-09-24,4623.95,4631.95,4562.21,4563.07,4563.07,112593682,193515872256
2020-09-25,4582.48,4599.54,4554.72,4570.02,4570.02,93015155,167457378304
2020-09-28,4582.65,4613.63,4571.15,4581.91,4581.91,85048389,159314673664
2020-09-29,4608.29,4616.68,4586.35,4591.8,4591.8,85993859,159937888256
2020-09-30,4607.58,4634.72,4563.41,4587.4,4587.4,89081201,165532221440
2020-10-09,4663.61,4695.4,4655.09,4681.14,4681.14,111337513,229926731776
2020-10-12,4705.19,4823.27,4704.16,4823.16,4823.16,155784558,307848556544
2020-10-13,4812.9,4845.92,4795.37,4839.2,4839.2,116516339,242172567552
2020-10-14,4830.46,4830.46,4795.91,4807.1,4807.1,111906924,229836206080
2020-10-15,4810.78,4833.89,4796.26,4798.74,4798.74,109964961,213878284288
2020-10-16,4798.92,4825.55,4765.97,4791.68,4791.68,116716101,204175130624
2020-10-19,4823.49,4849.61,4747.34,4755.49,4755.49,129246362,225392197632
2020-10-20,4751.37,4793.47,4739.46,4793.47,4793.47,98048156,185849196544
2020-10-21,4801.63,4801.63,4758.86,4792.83,4792.83,103805704,189978697728
2020-10-22,4780.6,4791.81,4725.5,4777.98,4777.98,101350892,194614972416
2020-10-23,4775.47,4802.46,4717.1,4718.49,4718.49,106825185,200985821184
2020-10-26,4684.05,4713.39,4639.3,4691.24,4691.24,108343276,205518987264
2020-10-27,4680.14,4708.46,4671.85,4699.28,4699.28,92656305,186675544064
2020-10-28,4703,4753.31,4685.6,4737.27,4737.27,108463401,226754265088
2020-10-29,4683.61,4803.03,4679.25,4772.92,4772.92,117117251,252303503360
2020-10-30,4776.47,4778.51,4683.47,4695.33,4695.33,139802304,280783323136
2020-11-02,4702.75,4738.02,4695.44,4720.83,4720.83,142867694,279027683328
2020-11-03,4743.17,4793.4,4734.17,4777.56,4777.56,136055409,252390555648
2020-11-04,4781.45,4825.46,4770.56,4813.66,4813.66,114661806,230513774592
2020-11-05,4861.34,4885.11,4838,4885.11,4885.11,139244595,281951932416
2020-11-06,4897.63,4897.63,4845.43,4885.72,4885.72,153639035,305365102592
2020-11-09,4918.86,4997.8,4918.86,4981.35,4981.35,197131983,371923283968
2020-11-10,4995.41,4995.41,4928.93,4953.88,4953.88,176267215,334271459328
2020-11-11,4937.76,4957.58,4901.71,4904.9,4904.9,164470515,303858556928
2020-11-12,4916.77,4926.34,4891.51,4908.46,4908.46,118114619,227645906944
2020-11-13,4886.98,4886.98,4825.76,4856.85,4856.85,133693079,255353110528
2020-11-16,4880.96,4904.17,4848.62,4904.17,4904.17,148770980,266705031168
2020-11-17,4903.12,4909.29,4865.39,4894.79,4894.79,151487465,288911409152
2020-11-18,4889.67,4911.09,4870.72,4891.67,4891.67,164216617,290727223296
2020-11-19,4880.92,4939.79,4870.2,4927.99,4927.99,133681377,247727136768
2020-11-20,4928.22,4947.43,4922.59,4943.29,4943.29,129400340,229053677568
2020-11-23,4954.6,5029.65,4940.45,5005.03,5005.03,205915187,333633826816
2020-11-24,4997.05,5001.06,4960.98,4974.29,4974.29,156637911,264804442112
2020-11-25,4992.75,5004.77,4910.7,4910.7,4910.7,170340526,277070643200
2020-11-26,4908.32,4925.29,4867.82,4919.59,4919.59,137202337,239748145152
2020-11-27,4930.59,4980.77,4917.35,4980.77,4980.77,162952922,253178970112
2020-11-30,4994.11,5055.19,4960.25,4960.25,4960.25,262638950,396495835136
2020-12-01,4963.13,5072.55,4963.13,5067.1,5067.1,204065638,328451014656
2020-12-02,5072.98,5090.61,5043.31,5067.14,5067.14,195435476,310609727488
2020-12-03,5065.45,5072.3,5033.79,5057.06,5057.06,177865748,275335208960
2020-12-04,5049.52,5072.39,5017.85,5065.92,5065.92,144347167,257798819840
2020-12-07,5065.73,5067.87,5014.61,5022.24,5022.24,139896218,264657772544
2020-12-08,5029.11,5043.06,4998.92,5009.88,5009.88,123073029,234880647168
2020-12-09,5022.38,5033.64,4942.52,4942.7,4942.7,138916964,260772773888
2020-12-10,4931.29,4962.74,4919.77,4940.52,4940.52,125914271,229651279872
2020-12-11,4957.82,4957.82,4849.35,4889.63,4889.63,159357696,275212730368
2020-12-14,4903.63,4937.26,4887.66,4934.84,4934.84,120801551,247878279168
2020-12-15,4931.6,4954.19,4904.79,4945.1,4945.1,118342633,248093388800
2020-12-16,4957.3,4968.86,4938.19,4953.87,4953.87,106778967,229696036864
2020-12-17,4960.73,5021.62,4950.37,5017.48,5017.48,133385480,270180356096
2020-12-18,5014.32,5027.44,4979.01,4999.97,4999.97,128049618,258938552320
2020-12-21,4995.76,5048.51,4970,5046.84,5046.84,140811781,298204295168
2020-12-22,5034.98,5055.13,4960.95,4964.77,4964.77,162344970,326758817792
2020-12-23,4977.3,5028.45,4968.15,5007.12,5007.12,140292818,308729036800
2020-12-24,5006.01,5033.04,4979.24,5000.02,5000.02,114418668,246674477056
2020-12-25,4985.77,5042.1,4973.68,5042.01,5042.01,121006979,243992268800
2020-12-28,5042.94,5089.34,5037.86,5064.41,5064.41,136914406,281019252736
2020-12-29,5071.45,5077.42,5034.31,5042.94,5042.94,141198661,279035232256
2020-12-30,5037.98,5113.71,5036.63,5113.71,5113.71,148626447,296577814528
2020-12-31,5122.48,5215.62,5122.48,5211.29,5211.29,171602509,358731370496
2021-01-04,5212.93,5284.43,5190.94,5267.72,5267.72,211711383,452796174336
2021-01-05,5245.84,5368.5,5234.38,5368.5,5368.5,224931159,498041937920
2021-01-06,5386.51,5433.47,5341.43,5417.67,5417.67,193773445,444434378752
2021-01-07,5428.39,5513.66,5413.35,5513.66,5513.66,219872079,473385353216
2021-01-08,5526.29,5547.47,5442.69,5495.43,5495.43,204324956,473567653888
2021-01-11,5504.24,5555.69,5412.5,5441.16,5441.16,231835983,522298482688
2021-01-12,5419.5,5596.35,5417.63,5596.35,5596.35,224220186,486233759744
2021-01-13,5609.26,5644.72,5535.14,5577.97,5577.97,261569887,546959736832
2021-01-14,5556.21,5568.02,5458.68,5470.46,5470.46,243683379,501890113536
2021-01-15,5471.39,5500.63,5390.27,5458.08,5458.08,238637435,475709919232
2021-01-18,5438.16,5541.46,5410.78,5518.52,5518.52,207051868,422717210624
2021-01-19,5525.97,5532.48,5415.72,5437.52,5437.52,211043425,433205178368
2021-01-20,5439.91,5496.05,5426.54,5476.43,5476.43,170913260,373770383360
2021-01-21,5492.96,5593.11,5490.56,5564.97,5564.97,209950198,453183684608
2021-01-22,5562.38,5573.66,5513.88,5569.78,5569.78,199300019,456622194688
2021-01-25,5564.12,5655.48,5543.27,5625.92,5625.92,197047020,508166979584
2021-01-26,5600.9,5600.9,5506,5512.97,5512.97,171904591,415008071680
2021-01-27,5505.77,5534.99,5449.64,5528,5528,160190840,376892604416
2021-01-28,5450.37,5462.24,5360.38,5377.14,5377.14,170485586,376166522880
2021-01-29,5413.97,5430.2,5288.1,5351.96,5351.96,182178785,390287691776
2021-02-01,5356.85,5422.3,5342.05,5417.65,5417.65,166313705,346859085824
2021-02-02,5429.7,5503.21,5411.52,5501.09,5501.09,165210565,380016717824
2021-02-03,5499.3,5532.89,5473.12,5485.2,5485.2,188054318,404343603200
2021-02-04,5453.98,5510.05,5411.57,5473.95,5473.95,180575654,397995204608
2021-02-05,5494.7,5550.77,5477.65,5483.41,5483.41,189699599,395400134656
2021-02-08,5506.14,5576.49,5479.85,5564.56,5564.56,164033774,367582773248
2021-02-09,5584.17,5686.25,5555.05,5686.25,5686.25,164887260,378769121280
2021-02-10,5709.68,5823.42,5707.33,5807.72,5807.72,170169787,417056464896
2021-02-18,5922.07,5930.91,5747.66,5768.38,5768.38,218848686,507481235456
2021-02-19,5734.02,5787.89,5667.32,5778.84,5778.84,214475781,456433795072
2021-02-22,5785.51,5785.51,5597.33,5597.33,5597.33,282124383,543633154048
2021-02-23,5542.68,5644.76,5541.11,5579.67,5579.67,233807726,424904470528
2021-02-24,5591.48,5598.83,5379.73,5437.57,5437.57,225428611,472369209344
2021-02-25,5494.47,5527.63,5444.16,5469.56,5469.56,230736028,412206157824
2021-02-26,5343.9,5416.32,5318.86,5336.76,5336.76,212264543,405717700608
2021-03-01,5389.25,5421.56,5345.94,5418.78,5418.78,177463524,358146547712
2021-03-02,5453.28,5454.97,5305.05,5349.63,5349.63,196511114,376444604416
2021-03-03,5327.35,5452.4,5316.48,5452.21,5452.21,194709053,337610313728
2021-03-04,5388.48,5392.37,5254.78,5280.71,5280.71,212775212,384382455808
2021-03-05,5191.97,5307.82,5174.25,5262.8,5262.8,202627955,352539774976
2021-03-08,5299.79,5326.26,5079.8,5080.02,5080.02,230231634,407133802496
2021-03-09,5066.15,5094.31,4917.91,4971,4971,230711004,414415212544
2021-03-10,5047.06,5055.28,4981.62,5003.61,5003.61,169928489,309577408512
2021-03-11,5024.56,5138.41,5020.58,5128.22,5128.22,189600765,333859201024
2021-03-12,5153.67,5153.67,5086.82,5146.38,5146.38,201020590,323237752832
2021-03-15,5116.12,5120.88,4992.4,5035.54,5035.54,204153083,330740514816
2021-03-16,5054.41,5084.31,5009.95,5079.36,5079.36,161390054,271755046912
2021-03-17,5062.77,5123.55,5020.13,5100.86,5100.86,149162376,263492419584
2021-03-18,5114.59,5160.46,5111.13,5141.77,5141.77,142901519,260930048000
2021-03-19,5068.53,5089.92,4980.76,5007.09,5007.09,164174848,282974490624
2021-03-22,5008.4,5071.34,4996.54,5057.15,5057.15,167402632,264209100800
2021-03-23,5057.06,5064.02,4966.53,5009.25,5009.25,158013967,255755378688
2021-03-24,4985.4,5024.33,4919.89,4928.69,4928.69,159385981,265970020352
2021-03-25,4904.07,4950.76,4883.66,4926.35,4926.35,132945188,219782049792
2021-03-26,4953.95,5050.83,4953.95,5037.99,5037.99,145926697,273901924352
2021-03-29,5052.26,5086.65,5010.39,5046.88,5046.88,143388216,266176602112
2021-03-30,5043.1,5106.04,5032.8,5094.73,5094.73,138618560,254928015360
2021-03-31,5085.95,5085.95,5015.61,5048.36,5048.36,141335744,241058484224
2021-04-01,5059.94,5115.43,5056.87,5110.78,5110.78,120324890,211493322752
2021-04-02,5129.85,5169.83,5116.35,5161.56,5161.56,127002255,248060375040
2021-04-06,5178.64,5181.15,5125.33,5140.34,5140.34,109834209,213852442624
2021-04-07,5141.66,5141.66,5065.19,5103.74,5103.74,145763748,246271188992
2021-04-08,5078.26,5129.13,5062.07,5112.21,5112.21,141771046,228422004736
2021-04-09,5100.04,5100.04,5022.09,5035.34,5035.34,128416509,221519790080
2021-04-12,5026.98,5045.6,4933.01,4947.75,4947.75,152644314,267218194432
2021-04-13,4949.81,4994.54,4924.2,4939.64,4939.64,132919357,225753231360
2021-04-14,4945.69,4987.12,4940.27,4980.63,4980.63,120860838,221036277760
2021-04-15,4969.91,4969.91,4900.3,4948.97,4948.97,108829384,213820882944
2021-04-16,4966.9,4979.17,4917.96,4966.18,4966.18,111239923,213389172736
2021-04-19,4966.41,5088.21,4940.75,5087.02,5087.02,154769825,307899777024
2021-04-20,5065.78,5119.86,5058.92,5083.37,5083.37,136541701,276640587776
2021-04-21,5055.24,5110.56,5047.99,5098.74,5098.74,124637276,242574995456
2021-04-22,5114.28,5119.22,5067.14,5089.24,5089.24,121167644,241488846848
2021-04-23,5088.83,5149.98,5086.49,5135.45,5135.45,122056991,264345182208
2021-04-26,5156.59,5181.11,5072.96,5077.24,5077.24,151381967,325760385024
2021-04-27,5076.64,5095.98,5042.61,5090.52,5090.52,123961838,254738010112
2021-04-28,5073.97,5119.45,5059.26,5119.24,5119.24,120620319,272182521856
2021-04-29,5128.28,5170.59,5113.65,5164.17,5164.17,140092480,294112452608
2021-04-30,5156.36,5163.25,5094.93,5123.49,5123.49,160121620,315075104768
2021-05-06,5098.8,5132.9,5037.41,5061.12,5061.12,158822630,323258265600
2021-05-07,5073.46,5093.75,4996.04,4996.05,4996.05,172258322,304638402560
2021-05-10,5001.44,5019.39,4953.7,4992.42,4992.42,170820585,282656808960
2021-05-11,4956.08,5033.49,4925.92,5023.06,5023.06,151526497,270931615744
2021-05-12,5003.82,5051.17,4995.4,5044.55,5044.55,126619087,228344004608
2021-05-13,4992.35,5022.08,4975.45,4992.97,4992.97,132279406,237821403136
2021-05-14,5007.63,5112.98,4981.29,5110.59,5110.59,159426181,318802788352
2021-05-17,5115.31,5206.69,5115.31,5184.99,5184.99,153889633,335439912960
2021-05-18,5190.93,5201.67,5156.79,5187.6,5187.6,118404260,238182264832
2021-05-19,5173.17,5193.56,5151.64,5172.27,5172.27,118729984,250736279552
2021-05-20,5167.05,5201.59,5152.04,5186.41,5186.41,138454776,277088460800
2021-05-21,5199.13,5216.16,5123.12,5134.15,5134.15,124768484,268053626880
2021-05-24,5138.81,5155.59,5092.39,5155.59,5155.59,126742336,278513131520
2021-05-25,5165.04,5324.36,5161.52,5318.48,5318.48,182996838,404683304960
2021-05-26,5326.12,5344.28,5308.74,5320.59,5320.59,169607096,346444644352
2021-05-27,5311.37,5378.48,5286.05,5338.23,5338.23,148462856,311893704704
2021-05-28,5338.73,5360.28,5288.65,5321.09,5321.09,164605806,330711896064
2021-05-31,5318.08,5331.63,5281.69,5331.57,5331.57,144603269,321450799104
2021-06-01,5320.47,5343.75,5269.26,5341.68,5341.68,143831475,321845841920
2021-06-02,5348.34,5352.64,5266.79,5289.97,5289.97,137754319,296176177152
2021-06-03,5285.71,5314.37,5255.07,5255.29,5255.29,141968878,285448634368
2021-06-04,5228.28,5334.49,5221.23,5282.28,5282.28,144732088,292326047744
2021-06-07,5284.89,5286.84,5242.95,5277.63,5277.63,127704970,280463261696
2021-06-08,5276.97,5319.04,5201.14,5232.12,5232.12,130559532,304042217472
2021-06-09,5224.95,5253.36,5215.35,5236.45,5236.45,121820321,255075450880
2021-06-10,5236.47,5299.53,5229.52,5271.47,5271.47,138991967,301454336000
2021-06-11,5275.75,5276.1,5213.6,5224.7,5224.7,180807173,365363494912
2021-06-15,5218.56,5225.5,5137.41,5166.56,5166.56,142880059,330616619008
2021-06-16,5163.25,5164.52,5076.02,5080.49,5080.49,125147986,298286772224
2021-06-17,5074.38,5123.37,5073.82,5101.89,5101.89,120452518,281927282688
2021-06-18,5104.93,5128.03,5064.92,5102.47,5102.47,148585805,356697096192
2021-06-21,5088.09,5123.78,5058.57,5090.39,5090.39,132184517,331527114752
2021-06-22,5106.07,5125.82,5086.28,5122.16,5122.16,130416753,313690365952
2021-06-23,5127.19,5171.03,5109.76,5147.39,5147.39,136356058,358765666304
2021-06-24,5156.56,5160.43,5120.58,5155.97,5155.97,126685624,312607424512
2021-06-25,5159.8,5251.61,5157.48,5239.97,5239.97,154931062,368265641984
2021-06-28,5253.61,5260.64,5226.22,5251.76,5251.76,133193784,337452773376
2021-06-29,5248.52,5248.52,5182.68,5190.54,5190.54,125162998,314896842752
2021-06-30,5189.38,5231.43,5186.63,5224.04,5224.04,103752671,281015504896
2021-07-01,5241.2,5252.26,5190.88,5229.66,5229.66,127240620,324097400832
2021-07-02,5186.66,5186.66,5074.36,5081.12,5081.12,130426424,342578962432
2021-07-05,5073.78,5098.23,5048,5085.79,5085.79,131211589,335197786112
2021-07-06,5089.78,5092.21,5028.51,5083.1,5083.1,140655219,362828902400
2021-07-07,5052.42,5152.77,5045.41,5140.49,5140.49,148549061,336731402240
2021-07-08,5149.31,5151.22,5078.93,5088.26,5088.26,173901007,397879869440
2021-07-09,5063.15,5081.41,5006.41,5069.44,5069.44,160653225,352845582336
2021-07-12,5108.38,5159.41,5070.32,5132.71,5132.71,206212040,437203144704
2021-07-13,5128.61,5154.05,5114.94,5142.1,5142.1,166482209,361328492544
2021-07-14,5130.75,5130.75,5075.13,5083.08,5083.08,188352719,372568109056
2021-07-15,5073.26,5153.81,5067.68,5151.46,5151.46,181077102,372484079616
2021-07-16,5140.9,5140.9,5090.63,5094.77,5094.77,169955983,362594258944
2021-07-19,5083.73,5120.82,5047.62,5113.49,5113.49,153199588,340322623488
2021-07-20,5080.22,5114,5067.86,5108.99,5108.99,129300045,283543130112
2021-07-21,5122.78,5160.54,5122.3,5144.04,5144.04,167976468,390275518464
2021-07-22,5150.39,5171.21,5137.88,5151.75,5151.75,185556864,418221654016
2021-07-23,5145.43,5145.43,5080,5089.23,5089.23,216536847,435521171456
2021-07-26,5067.31,5067.31,4859.6,4925.3,4925.3,228111711,495153655808
2021-07-27,4924.28,4940.86,4749.03,4751.31,4751.31,236631224,521146118144
2021-07-28,4714.29,4785.66,4663.9,4760.48,4760.48,192634394,419706155008
2021-07-29,4845.76,4857.97,4800.01,4850.27,4850.27,173322053,415676121088
2021-07-30,4825.7,4825.7,4761.04,4811.17,4811.17,182349775,420943933440
2021-08-02,4794.82,4938.82,4761.46,4933.74,4933.74,227194918,524659449856
2021-08-03,4909.23,4957.03,4890.85,4934.46,4934.46,203533361,471194128384
2021-08-04,4927.74,4979.29,4919.66,4978.85,4978.85,175466460,425801408512
2021-08-05,4946.17,4997.14,4921.94,4948.67,4948.67,167381829,398772207616
2021-08-06,4943.04,4944.35,4891.8,4921.56,4921.56,154179689,371773603840
2021-08-09,4890.26,5002.89,4884.04,4985.56,4985.56,182436872,408897064960
2021-08-10,4977.82,5043.76,4941.24,5043.15,5043.15,167051901,410098757632
2021-08-11,5037.08,5059.79,5009.98,5015.34,5015.34,182266074,373386346496
2021-08-12,4998.07,5016.26,4962.99,4973.35,4973.35,168223734,361828380672
2021-08-13,4958.76,4993.74,4921.28,4945.98,4945.98,158314322,352459067392
2021-08-16,4935.92,4973.38,4931.37,4941.07,4941.07,161953372,340735119360
2021-08-17,4935,4967.56,4823.39,4837.4,4837.4,187573473,388457132032
2021-08-18,4838.47,4909.54,4818.9,4894.24,4894.24,197474378,395792166912
2021-08-19,4886.56,4893.47,4839.57,4862.14,4862.14,201711718,397424963584
2021-08-20,4817.49,4835.15,4720.83,4769.27,4769.27,177635809,404938035200
2021-08-23,4777.73,4843.82,4764.01,4835.88,4835.88,167579092,389599125504
2021-08-24,4844.59,4906.2,4842.75,4888.39,4888.39,197883164,417481424896
2021-08-25,4890.52,4899.77,4865.76,4898.16,4898.16,189448015,371868196864
2021-08-26,4892.2,4892.2,4798.7,4801.61,4801.61,197617388,368987717632
2021-08-27,4794.97,4863.47,4793.59,4827.04,4827.04,183310211,368421408768
2021-08-30,4847.03,4849.16,4787.2,4813.27,4813.27,219635758,477182070784
2021-08-31,4803.09,4821.76,4740.75,4805.61,4805.61,235118659,460805652480
2021-09-01,4804.69,4906.4,4763.3,4869.46,4869.46,326721080,568819748864
2021-09-02,4865.82,4892.7,4845.62,4869.41,4869.41,267858012,465954131968
2021-09-03,4875.07,4886.55,4828.7,4843.06,4843.06,268091896,466430119936
2021-09-06,4841.06,4944.45,4837.79,4933.73,4933.73,240507246,452756275200
2021-09-07,4932.98,5005.96,4915.61,4992.83,4992.83,244178519,417759637504
2021-09-08,4986.8,5013.98,4955.89,4972.13,4972.13,264615314,428591079424
2021-09-09,4952.49,4970.15,4929.95,4970.01,4970.01,256530217,401675689984
2021-09-10,4967.98,5042.8,4962.37,5013.52,5013.52,288304353,472762531840
2021-09-13,5006.77,5029.72,4964.96,4991.66,4991.66,249915297,433329627136
2021-09-14,4989.83,5000.98,4907.32,4917.16,4917.16,245590403,417245831168
2021-09-15,4903.85,4903.85,4843.12,4867.32,4867.32,187984730,363256655872
2021-09-16,4866.79,4879.53,4806.14,4807.7,4807.7,216752100,393517268992
2021-09-17,4797.11,4857.96,4786.09,4855.94,4855.94,201958126,360397418496
2021-09-22,4770.73,4830.85,4765.23,4821.77,4821.77,191220375,311952990208
2021-09-23,4848.22,4877.34,4837.56,4853.2,4853.2,228151063,362140917760
2021-09-24,4845.64,4897.06,4838.54,4849.43,4849.43,207693289,361849454592
2021-09-27,4870.85,4922.56,4852.2,4877.37,4877.37,215967030,426083024896
2021-09-28,4869.08,4901.31,4846.63,4883.83,4883.83,176890880,321272193024
2021-09-29,4846.02,4868.07,4799.88,4833.93,4833.93,188171366,331841769472
2021-09-30,4843.95,4876.07,4843.95,4866.38,4866.38,146113897,283254685696
2021-10-08,4915.73,4937.09,4891.62,4929.94,4929.94,168968077,343635836928
2021-10-11,4941.29,4983.73,4930.71,4936.19,4936.19,163511624,315186323456
2021-10-12,4920.66,4925.49,4840.77,4883.84,4883.84,168079337,299424239616
2021-10-13,4880.14,4953.37,4869.83,4940.11,4940.11,131142812,280044666880
2021-10-14,4934.26,4953.92,4903.25,4913.61,4913.61,119557012,249151668224
2021-10-15,4896.56,4939.82,4881.01,4932.11,4932.11,142822001,300728492032
2021-10-18,4922.51,4922.51,4844.94,4874.78,4874.78,141245199,302539444224
2021-10-19,4869.39,4928.14,4868.81,4922.72,4922.72,135266493,282928242688
2021-10-20,4926.77,4944.02,4898.37,4910.18,4910.18,141533184,279747731456
2021-10-21,4914.74,4946.18,4893.85,4928.02,4928.02,148898153,274802962432
2021-10-22,4934.87,4989.89,4934.87,4959.73,4959.73,143926228,289252614144
2021-10-25,4940.9,4981.65,4930.11,4979.52,4979.52,141861491,299408232448
2021-10-26,4983.24,5002.57,4953.48,4963.1,4963.1,140888942,301786230784
2021-10-27,4949.23,4949.23,4884.94,4898.16,4898.16,147111593,299460468736
2021-10-28,4882.59,4898.66,4846.28,4864.14,4864.14,156649472,316631711744
2021-10-29,4861.27,4908.77,4855.76,4908.77,4908.77,159887352,368731987968
2021-11-01,4878.13,4908.21,4858.25,4890.69,4890.69,171583974,379730767872
2021-11-02,4886.18,4911.23,4797.9,4839.85,4839.85,185437688,385731878912
2021-11-03,4835.81,4858.71,4804.37,4821.11,4821.11,142763820,302269935616
2021-11-04,4841.09,4873.94,4834.74,4868.74,4868.74,132592970,308688056320
2021-11-05,4858.9,4889.68,4841.74,4842.35,4842.35,147789358,312070840320
2021-11-08,4841.15,4866.08,4827.69,4848.18,4848.18,137398264,295893823488
2021-11-09,4858.25,4870.79,4818.54,4846.74,4846.74,118375526,261645066240
2021-11-10,4832.8,4832.8,4754,4821.19,4821.19,135118180,301058965504
2021-11-11,4814.77,4898.65,4809.11,4898.65,4898.65,160484864,323624628224
2021-11-12,4902.93,4909.08,4875.35,4888.37,4888.37,132662968,271773245440
2021-11-15,4894.41,4906.33,4863.4,4882.38,4882.38,121823150,272997748736
2021-11-16,4880.9,4915.37,4876.5,4883.32,4883.32,127254405,284094590976
2021-11-17,4883.25,4891.52,4864.52,4885.75,4885.75,108459223,246177918976
2021-11-18,4871.42,4871.42,4830.41,4837.62,4837.62,114480566,244484714496
2021-11-19,4832.06,4892.81,4829.57,4890.06,4890.06,127198313,266280681472
2021-11-22,4895.39,4919,4893.27,4912.4,4912.4,138092836,316148809728
2021-11-23,4905.76,4927.52,4896.88,4913.35,4913.35,154304412,301022146560
2021-11-24,4914.03,4935.49,4899.61,4916.66,4916.66,137150674,289707339776
2021-11-25,4917.61,4921.33,4891.73,4896.44,4896.44,115984031,255450992640
2021-11-26,4886.95,4886.95,4850.81,4860.13,4860.13,120368975,243041337344
2021-11-29,4820.01,4858.53,4818.71,4851.42,4851.42,133626862,285995220992
