date,status,exchanges,id,label,estimatedNetFlowCny,estimatedNetFlowYi,grossInflowYi,grossOutflowYi,funds,pricedFunds,excludedRecords
2024-08-16,complete,SSE|SZSE,overseas,海外,49770550,0.4977,2.1483,-1.6506,38,38,0
2024-08-16,complete,SSE|SZSE,bond,债券,22173406,0.2217,2.5538,-2.3321,18,18,0
2024-08-16,complete,SSE|SZSE,commodity-other,其他商品,0,0,0,0,3,3,0
2024-08-16,complete,SSE|SZSE,currency,货币,83768561,0.8377,0.8942,-0.0566,3,3,0
2024-08-19,complete,SSE|SZSE,all-a,全A,2942888500,29.4289,38.7077,-9.2788,806,800,6
2024-08-19,complete,SSE|SZSE,broad,宽基,2456051900,24.5605,25.9915,-1.431,117,117,0
2024-08-19,complete,SSE|SZSE,industry,行业,526218500,5.2622,11.2538,-5.9917,570,564,6
2024-08-19,complete,SSE|SZSE,gold,黄金,-502389300,-5.0239,0.0989,-5.1228,14,14,0
2024-08-19,complete,SSE|SZSE,hong-kong,港股,-455704800,-4.557,1.0799,-5.637,74,74,0
2024-08-19,complete,SSE|SZSE,strategy,策略,-39381900,-0.3938,1.4624,-1.8562,119,119,0
2024-08-19,complete,SSE|SZSE,overseas,海外,-117169350,-1.1717,1.752,-2.9237,38,38,0
2024-08-19,complete,SSE|SZSE,bond,债券,-664118832,-6.6412,3.2525,-9.8937,18,18,0
2024-08-19,complete,SSE|SZSE,commodity-other,其他商品,2984000,0.0298,0.0298,0,3,3,0
2024-08-19,complete,SSE|SZSE,currency,货币,-62166778,-0.6217,0,-0.6217,3,3,0
2024-08-20,complete,SSE|SZSE,all-a,全A,6068396850,60.684,83.8584,-23.1744,806,795,11
2024-08-20,complete,SSE|SZSE,broad,宽基,4859662700,48.5966,65.0648,-16.4682,117,116,1
2024-08-20,complete,SSE|SZSE,industry,行业,997807650,9.9781,15.6246,-5.6465,570,563,7
2024-08-20,complete,SSE|SZSE,gold,黄金,-710274900,-7.1027,0.033,-7.1357,14,14,0
2024-08-20,complete,SSE|SZSE,hong-kong,港股,-1733800,-0.0173,1.1347,-1.1521,74,74,0
2024-08-20,complete,SSE|SZSE,strategy,策略,210926500,2.1093,3.169,-1.0597,119,116,3
2024-08-20,complete,SSE|SZSE,overseas,海外,-56962200,-0.5696,2.0217,-2.5913,38,38,0
2024-08-20,complete,SSE|SZSE,bond,债券,-79578608,-0.7958,3.4875,-4.2833,18,18,0
2024-08-20,complete,SSE|SZSE,commodity-other,其他商品,-15767000,-0.1577,0,-0.1577,3,3,0
2024-08-20,complete,SSE|SZSE,currency,货币,-116604463,-1.166,0,-1.166,3,3,0
2024-08-21,complete,SSE|SZSE,all-a,全A,9609875850,96.0988,106.9881,-10.8894,807,799,8
2024-08-21,complete,SSE|SZSE,broad,宽基,9262865900,92.6287,95.3469,-2.7182,117,116,1
2024-08-21,complete,SSE|SZSE,industry,行业,88633050,0.8863,8.6344,-7.7481,571,565,6
2024-08-21,complete,SSE|SZSE,gold,黄金,-747391100,-7.4739,0.0166,-7.4905,14,14,0
2024-08-21,complete,SSE|SZSE,hong-kong,港股,-66155000,-0.6615,0.2251,-0.8866,74,74,0
2024-08-21,complete,SSE|SZSE,strategy,策略,258376900,2.5838,3.0068,-0.423,119,118,1
2024-08-21,complete,SSE|SZSE,overseas,海外,36755900,0.3676,1.1568,-0.7892,38,38,0
2024-08-21,complete,SSE|SZSE,bond,债券,-188311606,-1.8831,2.6923,-4.5754,18,18,0
2024-08-21,complete,SSE|SZSE,commodity-other,其他商品,0,0,0,0,3,3,0
2024-08-21,complete,SSE|SZSE,currency,货币,-2585677,-0.0259,0.041,-0.0669,3,3,0
2024-08-22,complete,SSE|SZSE,all-a,全A,10176063500,101.7606,111.7899,-10.0292,807,796,11
2024-08-22,complete,SSE|SZSE,broad,宽基,9134391200,91.3439,97.8507,-6.5067,117,116,1
2024-08-22,complete,SSE|SZSE,industry,行业,916723700,9.1672,11.9251,-2.7579,571,562,9
2024-08-22,complete,SSE|SZSE,gold,黄金,-325055000,-3.2506,0.2529,-3.5034,14,14,0
2024-08-22,complete,SSE|SZSE,hong-kong,港股,-114318000,-1.1432,0.6367,-1.7798,75,75,0
2024-08-22,complete,SSE|SZSE,strategy,策略,124948600,1.2495,2.0141,-0.7646,119,118,1
2024-08-22,complete,SSE|SZSE,overseas,海外,95374500,0.9537,1.4576,-0.5038,38,38,0
2024-08-22,complete,SSE|SZSE,bond,债券,155330914,1.5533,2.1742,-0.6209,18,18,0
2024-08-22,complete,SSE|SZSE,commodity-other,其他商品,-1600000,-0.016,0,-0.016,3,3,0
2024-08-22,complete,SSE|SZSE,currency,货币,50423939,0.5042,0.5394,-0.0351,3,3,0
2024-08-23,complete,SSE|SZSE,all-a,全A,7036840000,70.3684,80.1849,-9.8165,807,799,8
2024-08-23,complete,SSE|SZSE,broad,宽基,6366662700,63.6666,66.2698,-2.6032,117,116,1
2024-08-23,complete,SSE|SZSE,industry,行业,656682300,6.5668,12.9455,-6.3787,571,565,6
2024-08-23,complete,SSE|SZSE,gold,黄金,-217157400,-2.1716,0.3445,-2.5161,14,14,0
2024-08-23,complete,SSE|SZSE,hong-kong,港股,-33301700,-0.333,0.8061,-1.1391,75,75,0
2024-08-23,complete,SSE|SZSE,strategy,策略,13495000,0.1349,0.9695,-0.8346,119,118,1
2024-08-23,complete,SSE|SZSE,overseas,海外,95251900,0.9525,0.9919,-0.0394,38,38,0
2024-08-23,complete,SSE|SZSE,bond,债券,410485318,4.1049,4.2932,-0.1884,18,18,0
2024-08-23,complete,SSE|SZSE,commodity-other,其他商品,-4800000,-0.048,0,-0.048,3,3,0
2024-08-23,complete,SSE|SZSE,currency,货币,-81470615,-0.8147,0.0159,-0.8306,3,3,0
2024-08-26,complete,SSE|SZSE,all-a,全A,8119142100,81.1914,94.8814,-13.69,807,798,9
2024-08-26,complete,SSE|SZSE,broad,宽基,7400425600,74.0043,79.7005,-5.6962,117,116,1
2024-08-26,complete,SSE|SZSE,industry,行业,833148800,8.3315,14.5533,-6.2218,571,564,7
2024-08-26,complete,SSE|SZSE,gold,黄金,-26482200,-0.2648,0.2472,-0.5121,14,14,0
2024-08-26,complete,SSE|SZSE,hong-kong,港股,-68825100,-0.6883,0.7472,-1.4355,75,75,0
2024-08-26,complete,SSE|SZSE,strategy,策略,-114432300,-1.1443,0.6276,-1.7719,119,118,1
2024-08-26,complete,SSE|SZSE,overseas,海外,79118000,0.7912,1.3017,-0.5105,38,38,0
2024-08-26,complete,SSE|SZSE,bond,债券,-263246182,-2.6325,1.4199,-4.0524,18,18,0
2024-08-26,complete,SSE|SZSE,commodity-other,其他商品,6746400,0.0675,0.0675,0,3,3,0
2024-08-26,complete,SSE|SZSE,currency,货币,-11305399,-0.1131,0,-0.1131,3,3,0
2024-08-27,complete,SSE|SZSE,all-a,全A,9144697450,91.447,101.8769,-10.4299,805,785,20
2024-08-27,complete,SSE|SZSE,broad,宽基,8539311000,85.3931,88.4167,-3.0235,116,114,2
2024-08-27,complete,SSE|SZSE,industry,行业,619718950,6.1972,12.4591,-6.2619,570,558,12
2024-08-27,complete,SSE|SZSE,gold,黄金,2714000,0.0271,0.3786,-0.3514,14,14,0
2024-08-27,complete,SSE|SZSE,hong-kong,港股,-51813500,-0.5181,1.2658,-1.7839,75,75,0
2024-08-27,complete,SSE|SZSE,strategy,策略,-14332500,-0.1433,1.0011,-1.1445,119,113,6
2024-08-27,complete,SSE|SZSE,overseas,海外,493135750,4.9314,5.179,-0.2476,38,38,0
2024-08-27,complete,SSE|SZSE,bond,债券,-1162312390,-11.6231,2.364,-13.9871,18,18,0
2024-08-27,complete,SSE|SZSE,commodity-other,其他商品,4538400,0.0454,0.0454,0,3,3,0
2024-08-27,complete,SSE|SZSE,currency,货币,4690256,0.0469,0.0744,-0.0275,3,3,0
2024-08-28,complete,SSE|SZSE,all-a,全A,12095370600,120.9537,133.7742,-12.8205,805,795,10
2024-08-28,complete,SSE|SZSE,broad,宽基,12193090100,121.9309,124.973,-3.0421,116,116,0
2024-08-28,complete,SSE|SZSE,industry,行业,54229800,0.5423,7.6711,-7.1288,570,561,9
2024-08-28,complete,SSE|SZSE,gold,黄金,76882200,0.7688,1.1998,-0.4309,14,14,0
2024-08-28,complete,SSE|SZSE,hong-kong,港股,-46632600,-0.4663,0.6564,-1.1227,75,75,0
2024-08-28,complete,SSE|SZSE,strategy,策略,-151949300,-1.5195,1.13,-2.6495,119,118,1
2024-08-28,complete,SSE|SZSE,overseas,海外,313233900,3.1323,3.1732,-0.0409,38,38,0
2024-08-28,complete,SSE|SZSE,bond,债券,-514260871,-5.1426,2.4283,-7.5709,18,18,0
2024-08-28,complete,SSE|SZSE,commodity-other,其他商品,36633600,0.3663,0.3663,0,3,3,0
2024-08-28,complete,SSE|SZSE,currency,货币,21980967,0.2198,0.2689,-0.0491,3,3,0
2024-08-29,complete,SSE|SZSE,all-a,全A,9738143300,97.3814,111.0075,-13.6261,805,797,8
2024-08-29,complete,SSE|SZSE,broad,宽基,10190485500,101.9049,103.6394,-1.7346,116,116,0
2024-08-29,complete,SSE|SZSE,industry,行业,-566818600,-5.6682,4.8147,-10.4829,570,565,5
2024-08-29,complete,SSE|SZSE,gold,黄金,19386600,0.1939,0.4922,-0.2983,14,14,0
2024-08-29,complete,SSE|SZSE,hong-kong,港股,-361888000,-3.6189,1.3036,-4.9225,75,75,0
2024-08-29,complete,SSE|SZSE,strategy,策略,114476400,1.1448,2.5534,-1.4087,119,116,3
2024-08-29,complete,SSE|SZSE,overseas,海外,116095500,1.161,1.8098,-0.6489,38,38,0
2024-08-29,complete,SSE|SZSE,bond,债券,163692552,1.6369,5.037,-3.4001,18,18,0
2024-08-29,complete,SSE|SZSE,commodity-other,其他商品,14381600,0.1438,0.1599,-0.0161,3,3,0
2024-08-29,complete,SSE|SZSE,currency,货币,-55062608,-0.5506,0,-0.5506,3,3,0
2024-08-30,complete,SSE|SZSE,all-a,全A,4644350150,46.4435,91.8208,-45.3773,805,799,6
2024-08-30,complete,SSE|SZSE,broad,宽基,6061507100,60.6151,77.3532,-16.7381,116,115,1
2024-08-30,complete,SSE|SZSE,industry,行业,-1251405050,-12.5141,13.2919,-25.8059,570,565,5
2024-08-30,complete,SSE|SZSE,gold,黄金,9624600,0.0962,0.295,-0.1987,14,14,0
2024-08-30,complete,SSE|SZSE,hong-kong,港股,-570673100,-5.7067,3.2126,-8.9193,75,75,0
2024-08-30,complete,SSE|SZSE,strategy,策略,-165751900,-1.6575,1.1757,-2.8332,119,119,0
2024-08-30,complete,SSE|SZSE,overseas,海外,68636100,0.6864,0.894,-0.2077,38,38,0
2024-08-30,complete,SSE|SZSE,bond,债券,-755361418,-7.5536,6.4232,-13.9768,18,18,0
2024-08-30,complete,SSE|SZSE,commodity-other,其他商品,13838400,0.1384,0.1384,0,3,3,0
2024-08-30,complete,SSE|SZSE,currency,货币,55376478,0.5538,0.6038,-0.0501,3,3,0
2024-09-02,complete,SSE|SZSE,all-a,全A,-2510145350,-25.1015,29.565,-54.6665,804,799,5
2024-09-02,complete,SSE|SZSE,broad,宽基,-2648753200,-26.4875,11.9482,-38.4357,116,116,0
2024-09-02,complete,SSE|SZSE,industry,行业,374097750,3.741,17.019,-13.278,569,565,4
2024-09-02,complete,SSE|SZSE,gold,黄金,-130605600,-1.3061,0.6367,-1.9427,14,14,0
2024-09-02,complete,SSE|SZSE,hong-kong,港股,251965500,2.5197,3.4848,-0.9651,76,76,0
2024-09-02,complete,SSE|SZSE,strategy,策略,-235489900,-2.3549,0.5979,-2.9528,119,118,1
2024-09-02,complete,SSE|SZSE,overseas,海外,-124046500,-1.2405,0.0128,-1.2533,38,38,0
2024-09-02,complete,SSE|SZSE,bond,债券,-444139448,-4.4414,4.4001,-8.8415,18,18,0
2024-09-02,complete,SSE|SZSE,commodity-other,其他商品,43199000,0.432,0.4481,-0.0161,3,3,0
2024-09-02,complete,SSE|SZSE,currency,货币,178730086,1.7873,1.8014,-0.0141,3,3,0
2024-09-03,complete,SSE|SZSE,all-a,全A,780537750,7.8054,57.923,-50.1176,804,797,7
2024-09-03,complete,SSE|SZSE,broad,宽基,1670152000,16.7015,49.1621,-32.4606,116,116,0
2024-09-03,complete,SSE|SZSE,industry,行业,-647516350,-6.4752,6.8847,-13.3598,569,562,7
2024-09-03,complete,SSE|SZSE,gold,黄金,41297100,0.413,0.7898,-0.3768,14,14,0
2024-09-03,complete,SSE|SZSE,hong-kong,港股,35335500,0.3534,1.7595,-1.4061,77,77,0
2024-09-03,complete,SSE|SZSE,strategy,策略,-242097900,-2.421,1.8762,-4.2972,119,119,0
2024-09-03,complete,SSE|SZSE,overseas,海外,84354300,0.8435,0.9716,-0.128,38,38,0
2024-09-03,complete,SSE|SZSE,bond,债券,-130360240,-1.3036,2.4603,-3.7639,18,18,0
2024-09-03,complete,SSE|SZSE,commodity-other,其他商品,54684200,0.5468,0.5613,-0.0145,3,3,0
2024-09-03,complete,SSE|SZSE,currency,货币,-68579711,-0.6858,0.0238,-0.7096,3,3,0
2024-09-04,complete,SSE|SZSE,all-a,全A,1014611050,10.1461,26.492,-16.3459,803,797,6
2024-09-04,complete,SSE|SZSE,broad,宽基,1325431500,13.2543,18.9044,-5.6501,116,115,1
2024-09-04,complete,SSE|SZSE,industry,行业,-17643450,-0.1764,7.2812,-7.4576,568,563,5
2024-09-04,complete,SSE|SZSE,gold,黄金,-2630700,-0.0263,0.5521,-0.5784,14,14,0
2024-09-04,complete,SSE|SZSE,hong-kong,港股,128176400,1.2818,2.4993,-1.2175,77,77,0
2024-09-04,complete,SSE|SZSE,strategy,策略,-293177000,-2.9318,0.3064,-3.2381,119,119,0
2024-09-04,complete,SSE|SZSE,overseas,海外,-194074400,-1.9407,0.7101,-2.6509,38,38,0
2024-09-04,complete,SSE|SZSE,bond,债券,225727748,2.2573,3.9338,-1.6765,18,18,0
2024-09-04,complete,SSE|SZSE,commodity-other,其他商品,80808000,0.8081,0.8081,0,3,3,0
2024-09-04,complete,SSE|SZSE,currency,货币,-47877606,-0.4788,0.0152,-0.4939,3,3,0
2024-09-05,complete,SSE|SZSE,all-a,全A,6477872500,64.7787,83.9773,-19.1985,804,795,9
2024-09-05,complete,SSE|SZSE,broad,宽基,7173880000,71.7388,74.9169,-3.1781,116,116,0
2024-09-05,complete,SSE|SZSE,industry,行业,-126320500,-1.2632,7.9045,-9.1677,568,561,7
2024-09-05,complete,SSE|SZSE,gold,黄金,79169700,0.7917,0.9887,-0.197,14,14,0
2024-09-05,complete,SSE|SZSE,hong-kong,港股,250677500,2.5068,3.2261,-0.7193,77,77,0
2024-09-05,complete,SSE|SZSE,strategy,策略,-569687000,-5.6969,1.1559,-6.8528,120,118,2
2024-09-05,complete,SSE|SZSE,overseas,海外,-26424950,-0.2642,0.8907,-1.1549,38,38,0
2024-09-05,complete,SSE|SZSE,bond,债券,545682794,5.4568,5.5405,-0.0836,18,18,0
2024-09-05,complete,SSE|SZSE,commodity-other,其他商品,4203000,0.042,0.042,0,3,3,0
2024-09-05,complete,SSE|SZSE,currency,货币,52733922,0.5273,0.5273,0,3,3,0
2024-09-06,complete,SSE|SZSE,all-a,全A,-784534300,-7.8453,26.1482,-33.9935,804,800,4
2024-09-06,complete,SSE|SZSE,broad,宽基,-422993500,-4.2299,16.7556,-20.9855,116,116,0
2024-09-06,complete,SSE|SZSE,industry,行业,-356801400,-3.568,7.6771,-11.2451,568,565,3
2024-09-06,complete,SSE|SZSE,gold,黄金,41033100,0.4103,0.575,-0.1646,14,14,0
2024-09-06,complete,SSE|SZSE,hong-kong,港股,0,0,0,0,77,77,0
2024-09-06,complete,SSE|SZSE,strategy,策略,-4739400,-0.0474,1.7155,-1.7629,120,119,1
2024-09-06,complete,SSE|SZSE,overseas,海外,-68938150,-0.6894,0.653,-1.3423,38,38,0
2024-09-06,complete,SSE|SZSE,bond,债券,1395490647,13.9549,14.0069,-0.052,18,18,0
2024-09-06,complete,SSE|SZSE,commodity-other,其他商品,19046400,0.1905,0.1905,0,3,3,0
2024-09-06,complete,SSE|SZSE,currency,货币,-18712700,-0.1871,0.083,-0.2701,3,3,0
2024-09-09,complete,SSE|SZSE,all-a,全A,6000981500,60.0098,71.4279,-11.4181,805,801,4
2024-09-09,complete,SSE|SZSE,broad,宽基,6066212900,60.6621,62.2983,-1.6361,116,116,0
2024-09-09,complete,SSE|SZSE,industry,行业,-26468300,-0.2647,7.397,-7.6617,569,565,4
2024-09-09,complete,SSE|SZSE,gold,黄金,162040500,1.6204,1.6204,0,14,14,0
2024-09-09,complete,SSE|SZSE,hong-kong,港股,442581300,4.4258,4.9796,-0.5538,77,77,0
2024-09-09,complete,SSE|SZSE,strategy,策略,-38763100,-0.3876,1.7327,-2.1203,120,120,0
2024-09-09,complete,SSE|SZSE,overseas,海外,-152341300,-1.5234,1.3499,-2.8733,38,38,0
2024-09-09,complete,SSE|SZSE,bond,债券,333207928,3.3321,4.1522,-0.8201,18,18,0
2024-09-09,complete,SSE|SZSE,commodity-other,其他商品,94990400,0.9499,0.9653,-0.0154,3,3,0
2024-09-09,complete,SSE|SZSE,currency,货币,-63661196,-0.6366,0,-0.6366,3,3,0
2024-09-10,complete,SSE|SZSE,all-a,全A,942116700,9.4212,30.6109,-21.1897,805,799,6
2024-09-10,complete,SSE|SZSE,broad,宽基,903445800,9.0345,21.1958,-12.1613,116,116,0
2024-09-10,complete,SSE|SZSE,industry,行业,359257900,3.5926,8.9,-5.3074,569,564,5
2024-09-10,complete,SSE|SZSE,gold,黄金,192873600,1.9287,1.9506,-0.0219,14,14,0
2024-09-10,complete,SSE|SZSE,hong-kong,港股,107450000,1.0745,1.5797,-0.5052,77,76,1
2024-09-10,complete,SSE|SZSE,strategy,策略,-320587000,-3.2059,0.5151,-3.721,120,119,1
2024-09-10,complete,SSE|SZSE,overseas,海外,69366900,0.6937,1.216,-0.5223,38,38,0
2024-09-10,complete,SSE|SZSE,bond,债券,442366008,4.4237,5.3887,-0.9651,18,18,0
2024-09-10,complete,SSE|SZSE,commodity-other,其他商品,27965800,0.2797,0.2797,0,3,3,0
2024-09-10,complete,SSE|SZSE,currency,货币,-94390976,-0.9439,0,-0.9439,3,3,0
2024-09-11,complete,SSE|SZSE,all-a,全A,1758469860,17.5847,50.3128,-32.7281,805,803,2
2024-09-11,complete,SSE|SZSE,broad,宽基,1981910500,19.8191,36.4298,-16.6107,116,116,0
2024-09-11,complete,SSE|SZSE,industry,行业,25177660,0.2518,12.3168,-12.065,569,567,2
2024-09-11,complete,SSE|SZSE,gold,黄金,-16994400,-0.1699,0.5944,-0.7643,14,14,0
2024-09-11,complete,SSE|SZSE,hong-kong,港股,-62179000,-0.6218,1.3429,-1.9647,77,76,1
2024-09-11,complete,SSE|SZSE,strategy,策略,-248618300,-2.4862,1.5662,-4.0524,120,120,0
2024-09-11,complete,SSE|SZSE,overseas,海外,-22166800,-0.2217,1.7277,-1.9494,38,38,0
2024-09-11,complete,SSE|SZSE,bond,债券,458851690,4.5885,6.0853,-1.4968,18,18,0
2024-09-11,complete,SSE|SZSE,commodity-other,其他商品,0,0,0,0,3,3,0
2024-09-11,complete,SSE|SZSE,currency,货币,107659700,1.0766,1.1527,-0.0761,3,3,0
2024-09-12,complete,SSE|SZSE,all-a,全A,1933024400,19.3302,31.3121,-11.9818,805,795,10
2024-09-12,complete,SSE|SZSE,broad,宽基,1721466200,17.2147,18.3713,-1.1566,116,115,1
2024-09-12,complete,SSE|SZSE,industry,行业,646725300,6.4673,12.5395,-6.0723,569,563,6
2024-09-12,complete,SSE|SZSE,gold,黄金,-99401700,-0.994,0.0663,-1.0603,14,14,0
2024-09-12,complete,SSE|SZSE,hong-kong,港股,121810500,1.2181,1.514,-0.2959,77,76,1
2024-09-12,complete,SSE|SZSE,strategy,策略,-435167100,-4.3517,0.4013,-4.7529,120,117,3
2024-09-12,complete,SSE|SZSE,overseas,海外,44652350,0.4465,1.1879,-0.7414,38,38,0
2024-09-12,complete,SSE|SZSE,bond,债券,604195702,6.042,8.0329,-1.9909,18,18,0
2024-09-12,complete,SSE|SZSE,commodity-other,其他商品,0,0,0,0,3,3,0
2024-09-12,complete,SSE|SZSE,currency,货币,-49720388,-0.4972,0.0145,-0.5117,3,3,0
2024-09-13,complete,SSE|SZSE,all-a,全A,2610699950,26.107,37.7631,-11.6561,805,799,6
2024-09-13,complete,SSE|SZSE,broad,宽基,2484880250,24.8488,25.96,-1.1112,116,115,1
2024-09-13,complete,SSE|SZSE,industry,行业,103263300,1.0326,9.1426,-8.11,569,564,5
2024-09-13,complete,SSE|SZSE,gold,黄金,-6431600,-0.0643,1.0623,-1.1267,14,14,0
2024-09-13,complete,SSE|SZSE,hong-kong,港股,-113828100,-1.1383,0.9243,-2.0626,77,76,1
2024-09-13,complete,SSE|SZSE,strategy,策略,22556400,0.2256,2.6605,-2.4349,120,120,0
2024-09-13,complete,SSE|SZSE,overseas,海外,202013850,2.0201,2.2469,-0.2268,38,38,0
2024-09-13,complete,SSE|SZSE,bond,债券,278309748,2.7831,4.5751,-1.792,18,18,0
2024-09-13,complete,SSE|SZSE,commodity-other,其他商品,0,0,0,0,3,3,0
2024-09-13,complete,SSE|SZSE,currency,货币,137280880,1.3728,1.3928,-0.02,3,3,0
2024-09-18,complete,SSE|SZSE,all-a,全A,5319305800,53.1931,65.352,-12.1589,806,798,8
2024-09-18,complete,SSE|SZSE,broad,宽基,4528301600,45.283,52.2572,-6.9742,117,117,0
2024-09-18,complete,SSE|SZSE,industry,行业,457270400,4.5727,8.658,-4.0853,569,561,8
2024-09-18,complete,SSE|SZSE,gold,黄金,-225742300,-2.2574,0.9742,-3.2316,14,14,0
2024-09-18,complete,SSE|SZSE,hong-kong,港股,0,0,0,0,77,76,1
2024-09-18,complete,SSE|SZSE,strategy,策略,333733800,3.3373,4.4367,-1.0993,120,120,0
2024-09-18,complete,SSE|SZSE,overseas,海外,15481750,0.1548,0.638,-0.4832,38,38,0
2024-09-18,complete,SSE|SZSE,bond,债券,-943758618,-9.4376,2.057,-11.4946,18,18,0
2024-09-18,complete,SSE|SZSE,commodity-other,其他商品,1354000,0.0135,0.0135,0,3,3,0
2024-09-18,complete,SSE|SZSE,currency,货币,-93875425,-0.9388,0,-0.9388,3,3,0
2024-09-19,complete,SSE|SZSE,all-a,全A,7831009450,78.3101,91.75,-13.4399,806,803,3
2024-09-19,complete,SSE|SZSE,broad,宽基,7124347500,71.2435,73.5856,-2.3421,117,116,1
2024-09-19,complete,SSE|SZSE,industry,行业,643617250,6.4362,16.0303,-9.5941,569,567,2
2024-09-19,complete,SSE|SZSE,gold,黄金,-717783300,-7.1778,0.564,-7.7419,14,14,0
2024-09-19,complete,SSE|SZSE,hong-kong,港股,-321656300,-3.2166,0.9307,-4.1473,77,76,1
2024-09-19,complete,SSE|SZSE,strategy,策略,63044700,0.6304,2.1341,-1.5037,120,120,0
2024-09-19,complete,SSE|SZSE,overseas,海外,-247856400,-2.4786,0.9161,-3.3947,38,38,0
2024-09-19,complete,SSE|SZSE,bond,债券,-409693766,-4.0969,3.544,-7.6409,18,18,0
2024-09-19,complete,SSE|SZSE,commodity-other,其他商品,41522400,0.4152,0.4152,0,3,3,0
2024-09-19,complete,SSE|SZSE,currency,货币,-70962040,-0.7096,0,-0.7096,3,3,0
2024-09-20,complete,SSE|SZSE,all-a,全A,-83950042727,-839.5004,129.8679,-969.3684,806,803,3
2024-09-20,complete,SSE|SZSE,broad,宽基,-85209239777,-852.0924,106.2608,-958.3532,118,118,0
2024-09-20,complete,SSE|SZSE,industry,行业,1179496550,11.795,19.7097,-7.9147,568,566,2
2024-09-20,complete,SSE|SZSE,gold,黄金,-199120200,-1.9912,0.3959,-2.3871,14,14,0
2024-09-20,complete,SSE|SZSE,hong-kong,港股,406037700,4.0604,5.4709,-1.4105,77,76,1
2024-09-20,complete,SSE|SZSE,strategy,策略,79700500,0.797,3.8975,-3.1004,120,119,1
2024-09-20,complete,SSE|SZSE,overseas,海外,-310616400,-3.1062,1.2776,-4.3838,38,38,0
2024-09-20,complete,SSE|SZSE,bond,债券,865727696,8.6573,9.36,-0.7027,18,18,0
2024-09-20,complete,SSE|SZSE,commodity-other,其他商品,1371000,0.0137,0.0137,0,3,3,0
2024-09-20,complete,SSE|SZSE,currency,货币,-11354289,-0.1135,0.0177,-0.1312,3,3,0
2024-09-23,complete,SSE|SZSE,all-a,全A,1974402920,19.744,34.4306,-14.6866,808,805,3
2024-09-23,complete,SSE|SZSE,broad,宽基,1181340100,11.8134,17.7468,-5.9334,118,118,0
2024-09-23,complete,SSE|SZSE,industry,行业,782232920,7.8223,13.8682,-6.0459,569,566,3
2024-09-23,complete,SSE|SZSE,gold,黄金,186222000,1.8622,2.0492,-0.187,14,14,0
2024-09-23,complete,SSE|SZSE,hong-kong,港股,122750500,1.2275,3.5776,-2.35,78,77,1
2024-09-23,complete,SSE|SZSE,strategy,策略,10829900,0.1083,2.8156,-2.7073,121,121,0
2024-09-23,complete,SSE|SZSE,overseas,海外,26656100,0.2666,0.7817,-0.5151,38,38,0
2024-09-23,complete,SSE|SZSE,bond,债券,322401306,3.224,4.1482,-0.9242,18,18,0
2024-09-23,complete,SSE|SZSE,commodity-other,其他商品,46536000,0.4654,0.4654,0,3,3,0
2024-09-23,complete,SSE|SZSE,currency,货币,-9359443,-0.0936,0,-0.0936,3,3,0
2024-09-24,complete,SSE|SZSE,all-a,全A,18700604550,187.006,249.7962,-62.7902,808,805,3
2024-09-24,complete,SSE|SZSE,broad,宽基,16833070400,168.3307,205.3203,-36.9896,118,118,0
2024-09-24,complete,SSE|SZSE,industry,行业,619451550,6.1945,29.2137,-23.0192,569,566,3
2024-09-24,complete,SSE|SZSE,gold,黄金,542475900,5.4248,5.5724,-0.1476,14,14,0
2024-09-24,complete,SSE|SZSE,hong-kong,港股,41558000,0.4156,2.7744,-2.3588,78,77,1
2024-09-24,complete,SSE|SZSE,strategy,策略,1248082600,12.4808,15.2622,-2.7814,121,121,0
2024-09-24,complete,SSE|SZSE,overseas,海外,-369038500,-3.6904,0.9274,-4.6178,38,38,0
2024-09-24,complete,SSE|SZSE,bond,债券,-1185800276,-11.858,7.834,-19.692,18,18,0
2024-09-24,complete,SSE|SZSE,commodity-other,其他商品,26214000,0.2621,0.2786,-0.0165,3,3,0
2024-09-24,complete,SSE|SZSE,currency,货币,-77943377,-0.7794,0,-0.7794,3,3,0
2024-09-25,complete,SSE|SZSE,all-a,全A,6755296400,67.553,121.4871,-53.9342,807,805,2
2024-09-25,complete,SSE|SZSE,broad,宽基,5689269300,56.8927,82.2619,-25.3692,118,118,0
2024-09-25,complete,SSE|SZSE,industry,行业,-763819300,-7.6382,19.3125,-26.9506,568,566,2
2024-09-25,complete,SSE|SZSE,gold,黄金,468068800,4.6807,4.6807,0,14,14,0
2024-09-25,complete,SSE|SZSE,hong-kong,港股,-9905000,-0.099,3.1859,-3.2849,78,77,1
2024-09-25,complete,SSE|SZSE,strategy,策略,1829846400,18.2985,19.9128,-1.6143,121,121,0
2024-09-25,complete,SSE|SZSE,overseas,海外,-96651000,-0.9665,0.7448,-1.7113,38,38,0
2024-09-25,complete,SSE|SZSE,bond,债券,-445385484,-4.4539,11.9362,-16.39,18,18,0
2024-09-25,complete,SSE|SZSE,commodity-other,其他商品,9765000,0.0977,0.0977,0,3,3,0
2024-09-25,complete,SSE|SZSE,currency,货币,-19888398,-0.1989,0.0137,-0.2126,3,3,0
2024-09-26,complete,SSE|SZSE,all-a,全A,25652446250,256.5245,298.9873,-42.4629,807,805,2
2024-09-26,complete,SSE|SZSE,broad,宽基,25946488800,259.4649,268.0931,-8.6283,118,118,0
