date,open,high,low,close,adjustedClose,volume,amount,logReturnPct,simpleReturnPct,realizedVol20Pct,realizedVol60Pct,downsideVol20Pct,changeInVol20Pct,forwardVol20Pct,forwardReturn5Pct,forwardReturn20Pct,forwardReturn60Pct
,123.9,124.11,122.89,124.11,124.11,1372,735000,0.987862,0.992758,7.796191,10.452265,,-1.278848,12.224826,3.312506,7.65969,39.208129
,125.33,125.34,123.65,125.34,125.34,20868,11563000,0.986178,0.991056,5.383806,10.602016,,-2.412386,12.352462,3.319123,6.217215,39.207874
,124.47,126.34,124.47,124.53,124.53,6633,3541000,-0.648339,-0.646242,7.550292,10.649759,,2.166487,12.155022,4.95814,6.429759,40.848525
,125.63,125.77,123.54,125.77,125.77,6933,4056000,0.990819,0.995744,7.547722,10.795255,,-0.002571,11.895446,4.963413,5.694636,40.856121
,127.03,127.03,126.67,127.03,127.03,2030,1015000,0.996844,1.001829,7.574371,10.927971,,0.026649,11.893186,4.960329,5.691785,39.377246
,128.12,128.29,127.03,128.29,128.29,1481,744000,0.987005,0.991892,5.865151,11.042615,,-1.709219,11.896774,4.97214,5.696352,37.799107
,129.55,129.57,129.21,129.57,129.57,2299,1321000,0.992795,0.997739,5.877221,11.145223,,0.012069,11.899641,4.982969,5.699976,36.270749
,130.72,130.86,128.81,130.86,130.86,13613,7746000,0.990677,0.995601,5.892881,11.231609,,0.015661,11.791999,4.993214,4.366069,36.119627
,132.1,132.17,131.8,132.17,132.17,1960,1657000,0.996092,1.00107,5.769178,11.321509,,-0.123703,11.792974,3.479646,4.367183,36.114402
,133.48,133.49,132.17,133.49,133.49,1624,1296000,0.99376,0.998714,5.780665,11.435786,,0.011487,11.757016,1.833416,4.324919,34.586688
,134.83,134.83,133.49,134.83,134.83,3409,2149000,0.998816,1.003821,5.789292,11.553305,,0.008627,11.691545,0.325806,4.247308,33.045721
,136.04,136.19,134.83,136.19,136.19,4497,2521000,1.003624,1.008678,5.799895,11.667682,,0.010603,11.460956,0.322557,2.894768,31.641573
,137.41,137.56,136.19,137.56,137.56,4935,3032000,1.000922,1.005948,5.81119,11.779418,,0.011295,11.036993,-1.169946,2.228545,30.125629
,136.64,138.62,136.56,136.85,136.85,22940,12469000,-0.517475,-0.516138,7.676901,11.850684,,1.865712,10.909533,-1.153873,3.355561,30.147039
,135.91,135.96,135.69,135.96,135.96,2838,3794000,-0.652471,-0.650347,9.267077,11.922217,,1.590175,10.566935,-0.975617,4.620905,30.300972
,135.28,135.96,134.98,135.27,135.27,2715,1818000,-0.508794,-0.507502,10.255124,11.949714,,0.988048,10.510309,-0.950761,6.115066,30.325108
,136.63,136.63,134.19,136.63,136.63,13394,8095000,1.000376,1.005397,10.257934,12.002262,,0.00281,10.506842,-2.407435,6.1111,28.854169
,136.01,137.68,135.9,135.96,135.96,14540,9394000,-0.491582,-0.490375,11.003559,12.016184,1.264904,0.745625,10.328038,-2.351649,7.589262,29.065646
,135.26,135.28,134.93,135.28,135.28,5874,2925000,-0.501402,-0.500147,11.569394,12.048429,1.201315,0.565835,9.997447,-1.59455,9.087857,29.070824
,136.56,136.57,134.31,134.64,134.64,8442,4174000,-0.474215,-0.473093,11.95385,12.071801,1.195006,0.384456,9.532188,-0.126342,10.54942,30.403603
,134.4,135.6,133.72,133.99,133.99,6023,2894000,-0.483938,-0.482769,12.224826,12.098852,1.153418,0.270976,8.875268,1.349168,12.030905,31.874543
,133.22,133.99,133.13,133.38,133.38,5073,2417000,-0.456297,-0.455258,12.352462,12.1172,1.156084,0.127636,8.029283,2.801884,13.468345,33.254448
,132.8,133.38,132.42,132.8,132.8,3144,1484000,-0.435796,-0.434848,12.155022,12.128753,0.981852,-0.19744,6.929414,2.894451,14.875751,34.488127
,133.9,134.1,131.87,133.14,133.14,11938,5534000,0.255697,0.256024,11.895446,12.080502,0.981852,-0.259576,6.70939,3.63596,15.550173,35.098053
,134.39,134.47,133.14,134.47,134.47,2796,1328000,0.993992,0.998948,11.893186,12.118823,0.981852,-0.00226,6.703128,3.593463,15.535044,35.098466
,135.81,135.81,135.39,135.81,135.81,660,397000,0.991572,0.996505,11.896774,12.146864,0.981852,0.003589,6.701742,3.523096,15.53176,35.065583
,137.17,137.17,135.81,137.17,137.17,847,464000,0.996418,1.001399,11.899641,12.172566,0.981852,0.002866,6.699455,2.177761,15.526442,35.008478
,137.66,138.54,136.66,136.7,136.7,10823,5242000,-0.343229,-0.342641,11.791999,12.166088,1.222989,-0.107642,5.233938,2.855689,16.73354,36.343333
,138.07,138.07,136.7,138.07,138.07,2764,1423000,0.997206,1.002195,11.792974,12.251261,1.222989,0.000975,5.231599,2.468025,16.727691,36.338088
,139.35,139.39,138.07,139.39,139.39,7241,3548000,0.951496,0.956037,11.757016,12.143263,1.222989,-0.035958,5.246064,2.129401,16.769955,36.358836
,140.66,140.74,138.69,140.68,140.68,5988,2901000,0.921205,0.925461,11.691545,12.009914,1.222989,-0.065471,5.268372,2.193564,16.844744,36.430146
,140.2,141.01,139.99,140.19,140.19,8390,4080000,-0.348916,-0.348308,11.460956,11.904618,1.334133,-0.230589,2.838347,3.53889,18.191726,37.771602
,140.11,141.46,139.27,140.66,140.66,9279,4520000,0.334699,0.335259,11.036993,11.71281,1.334133,-0.423963,1.859825,4.190771,18.833453,38.410005
,141.22,141.72,140.81,141.52,141.52,4771,2350000,0.609542,0.611403,10.909533,11.499912,1.385458,-0.12746,1.391443,4.578422,19.220052,38.629823
