date,open,high,low,close,adjustedClose,volume,amount,logReturnPct,simpleReturnPct,realizedVol20Pct,realizedVol60Pct,downsideVol20Pct,changeInVol20Pct,forwardVol20Pct,forwardReturn5Pct,forwardReturn20Pct,forwardReturn60Pct
,881.14,890.4,871.82,883.2,883.2,7878610,4615409280,0.197205,0.1974,16.560846,20.40486,7.987385,-2.717145,35.661045,-1.684166,-1.87088,6.272174
,882.84,888.02,871.29,884.17,884.17,8149583,4263472583,0.109768,0.109828,16.490321,20.417603,8.321158,-0.070525,36.061955,-3.082644,-0.559145,7.600384
,883.51,891.02,879.18,882.76,882.76,7226676,3835476288,-0.159599,-0.159472,16.288392,20.26481,9.746026,-0.201928,36.062328,-3.839365,-0.274517,6.103768
,880.28,880.28,862.1,863.34,863.34,7279795,3725791093,-2.224477,-2.199918,17.317073,20.173579,10.832434,1.028681,36.482638,-0.899392,4.851765,10.037906
,861.2,871.77,855.59,868.46,868.46,9206929,4777971875,0.591294,0.593046,17.584352,19.673398,10.832434,0.267278,36.770095,-1.450956,3.14086,8.452689
,867.66,876.3,861.66,868.45,868.45,7238556,3742173189,-0.001151,-0.001151,17.236317,19.683497,12.151997,-0.348035,36.784374,-3.625293,3.640671,9.291538
,867.76,872.84,854.96,857.33,857.33,6622786,3470051082,-1.28871,-1.280442,17.468321,19.762049,11.984613,0.232004,36.561544,-4.649613,4.140177,7.127876
,855.59,864.96,848.4,849.51,849.51,7749983,4240678764,-0.91632,-0.912134,17.536471,19.774798,11.607638,0.06815,36.331707,-3.77607,5.584438,8.301286
,847.63,858.46,842.1,855.61,855.61,6971583,3712116331,0.715495,0.718061,17.956151,19.883517,12.100339,0.419681,36.79295,-1.960396,6.824537,8.516401
,856.56,863.2,853.29,855.95,855.95,7047821,3601006687,0.03973,0.039738,17.514572,19.897021,12.100339,-0.441579,37.273917,-2.205342,5.430761,7.586138
,855.21,857.66,836.04,837.53,837.53,7902302,4274074912,-2.175488,-2.151995,18.422861,20.134466,12.858956,0.908289,36.28724,7.832833,7.071471,10.542618
,835.47,835.49,812.99,818.38,818.38,9508657,5220786229,-2.313031,-2.286485,17.616889,20.437158,13.045686,-0.805972,36.249407,10.897089,7.110539,12.798683
,816.55,823.86,807.97,818.03,818.03,7936056,4164754479,-0.042777,-0.042767,17.722131,20.448774,14.43555,0.105242,37.363779,8.943297,4.944018,12.641286
,816.73,839.15,807.78,839,839,9009185,4685006534,2.53117,2.563476,19.631747,21.209637,13.808857,1.909615,36.426985,6.233108,1.997789,8.930017
,841.58,858.09,835.18,837.28,837.28,13067068,7248577634,-0.205216,-0.205006,19.403523,20.719816,13.980727,-0.228223,36.533601,5.377802,1.470127,8.863437
,848.54,908.83,844.47,905.77,905.77,32907839,17414544247,7.862687,8.180059,35.011729,26.72917,14.655224,15.608206,22.155633,-4.394253,-7.234053,2.416011
,907.57,925.36,895.04,912.6,912.6,33141840,17782386004,0.751226,0.754055,34.422201,26.443964,15.012889,-0.589528,21.89436,-3.723977,-7.728062,3.442154
,911.94,911.94,889.1,894.56,894.56,22391502,12006754528,-1.996569,-1.97677,35.252386,26.661257,14.914295,0.830185,21.731019,-1.602378,-7.552092,5.788538
,895,900.18,877.69,892.96,892.96,15628002,7944060172,-0.179019,-0.178859,34.859839,26.634085,15.547029,-0.392547,21.738534,1.478445,-8.024991,6.477926
,895.39,905.41,882.86,883.54,883.54,14343570,7692070462,-1.060522,-1.054918,35.016524,26.513237,14.823667,0.156684,25.232045,1.419356,-3.656133,5.833041
,881.21,881.25,865.14,866.83,866.83,11454056,6272310250,-1.909369,-1.891256,35.661045,26.686611,14.69178,0.644521,24.476124,3.827385,-2.405169,9.452016
,866.66,879.49,861.83,879.24,879.24,11049685,6115269193,1.421502,1.431653,36.061955,26.851265,14.69178,0.40091,23.882952,1.616678,-3.430402,8.294659
,883.6,888.08,876.04,880.34,880.34,14963009,8285455982,0.12503,0.125108,36.062328,26.734402,14.591096,0.000372,24.03807,2.019589,-4.571654,7.517436
,881.62,906.48,872.56,906.26,906.26,18992082,10290889580,2.901804,2.944317,36.482638,27.452438,14.315216,0.42031,21.095533,1.073379,-8.43046,4.661982
,906.31,906.31,894.39,896.17,896.17,12774784,6890936652,-1.119611,-1.113367,36.770095,27.301338,13.649352,0.287457,21.080109,0.838945,-6.996813,7.272255
,894.77,901.24,891.93,900.65,900.65,10478134,5882401451,0.49866,0.499905,36.784374,27.317596,13.1035,0.014279,21.294433,-0.194493,-6.65769,7.43752
,900.06,904.9,892.83,893.57,893.57,9509308,5465028353,-0.789205,-0.786099,36.561544,27.31268,13.236296,-0.22283,21.291235,-1.679251,-5.708403,8.165894
,892.06,898.67,888.4,898.3,898.3,8918739,4732186046,0.527941,0.529337,36.331707,27.345301,13.889157,-0.229837,22.438505,-4.41649,-4.393223,7.4201
,904.21,920.65,904.21,916.04,916.04,16545402,8903493734,1.955594,1.974841,36.79295,27.67111,13.889157,0.461242,20.914731,-6.787143,-6.678549,5.841061
,913.48,913.48,901.21,903.72,903.72,10402219,5536098456,-1.354045,-1.344919,37.273917,27.776558,13.202997,0.480967,22.460069,-6.165977,-3.060569,6.241171
,906.75,907.57,898.08,898.9,898.9,10806746,5751998008,-0.534778,-0.533351,36.28724,27.531385,12.446259,-0.986677,23.636607,-6.472692,-0.545483,4.93886
,897.1,897.1,876.88,878.69,878.69,10855472,5597946269,-2.273963,-2.248303,36.249407,27.866319,12.347032,-0.037832,22.150938,-3.941511,1.37888,4.948955
,875.93,875.93,858.37,859.49,859.49,10094597,5086726820,-2.209297,-2.185071,37.363779,27.000953,12.281766,1.114372,20.525515,-3.552814,3.281272,6.384092
,855.32,856.1,842.81,855.93,855.93,8840277,4026099534,-0.415059,-0.414199,36.426985,26.839507,12.304207,-0.936794,20.422646,-3.789672,4.084022,7.053153
,853.68,856.74,845.36,849.68,849.68,7992688,4529674417,-0.732879,-0.7302,36.533601,26.843406,11.571601,0.106616,20.483737,0.251543,6.152698,6.220183
,850.25,854.45,838.61,842.56,842.56,6898314,3627265630,-0.841493,-0.837963,22.155633,26.524306,11.20004,-14.377967,20.055183,0.434631,7.652708,7.00747
,841.75,848.02,839.28,844.73,844.73,5962465,2901826588,0.257217,0.257548,21.89436,26.391703,11.20004,-0.261274,20.35345,0.573683,6.797823,8.096656
,842.62,842.62,827.23,829.49,829.49,7221000,3447787083,-1.8206,-1.804127,21.731019,26.200552,10.956697,-0.163341,19.630515,1.378061,10.768454,10.072163
,837.86,850.66,822.52,824.1,824.1,8439006,4092653674,-0.651917,-0.649797,21.738534,26.190381,10.230155,0.007515,19.133811,1.072976,11.816857,9.620332
,821.91,854.29,818.86,851.82,851.82,14989871,7519245269,3.308336,3.363669,25.232045,27.057318,10.659528,3.493511,16.226837,-1.921324,9.112642,7.669404
,850.47,851.95,841.86,846.23,846.23,9398842,4674024437,-0.658405,-0.656242,24.476124,26.573054,10.34575,-0.755921,15.711594,-0.425137,10.548222,8.735795
,844.94,856.09,843.18,849.59,849.59,9361968,4742557429,0.396269,0.397055,23.882952,26.504238,10.34575,-0.593173,16.028205,-0.661323,11.589931,7.580819
,849.87,854.6,837.78,841,841,8889563,4203939701,-1.016222,-1.011076,24.03807,26.460053,9.915189,0.155118,17.004533,2.19802,10.949938,7.315542
,839.22,840.01,829.68,832.99,832.99,8500006,3767754660,-0.957002,-0.952438,21.095533,26.4468,9.548019,-2.942537,16.50244,2.825291,13.616601,7.472518
,831.5,840.14,829.28,835.61,835.61,7891818,3622924794,0.314036,0.31453,21.080109,26.454553,9.93737,-0.015424,17.510342,4.775189,12.308642,7.686264
,835.3,844.71,832.14,842.64,842.64,8526473,3953440082,0.837782,0.841302,21.294433,26.39885,9.93737,0.214324,17.510328,5.917714,12.308558,6.445396
,842.75,843.99,835.76,843.99,843.99,8366101,4118496717,0.160083,0.160211,21.291235,26.385987,10.265705,-0.003198,22.686406,5.408032,8.696102,6.415411
,847.54,867.16,842.99,859.69,859.69,21630000,10210013616,1.843121,1.860212,22.438505,26.701121,10.265705,1.147271,22.070755,3.258005,7.110071,5.071094
,858.33,860.95,854.28,856.86,856.86,11816080,5762385031,-0.329731,-0.329188,20.914731,26.649551,10.429497,-1.523775,22.005088,3.975427,8.370413,5.648194
,856.19,880.03,856.19,876.48,876.48,21826776,10513580671,2.263934,2.289756,22.460069,27.042283,10.79511,1.545339,21.335058,3.04729,5.215945,2.009386
,876.94,894.03,876.04,894.01,894.01,20409537,9688109273,1.980307,2.000046,23.636607,27.292886,11.011812,1.176537,20.459827,1.7255,4.016631,-2.055637
,893.88,901,888.5,890.89,890.89,20622527,10326374188,-0.3496,-0.348989,22.150938,27.06299,9.514758,-1.485668,20.381629,1.477431,4.309265,-1.702612
,889.41,892.29,883.38,888.16,888.16,13397406,6409062024,-0.306906,-0.306435,20.525515,26.996295,6.97289,-1.625423,20.348843,3.934369,4.415996,-2.32713
,887.72,897.28,885.85,891.61,891.61,11808309,5451576867,0.387691,0.388444,20.422646,26.52669,7.133028,-0.102869,20.930961,3.943163,2.848206,-1.734314
