date,close,deviation60Pct,signal60,deviation200Pct,signal200,forwardReturn5Pct,forwardReturn20Pct,forwardReturn60Pct,maxForwardGain20Pct,maxForwardDrawdown20Pct
2000-05-10,3384.72998,-24.21628,bottom,-5.653121,,7.407125,12.243074,11.23951,13.428842,-6.505096
2000-05-11,3499.580078,-20.522715,bottom,-2.426983,,1.111926,10.186141,9.879851,10.723001,-9.573435
2000-05-12,3529.060059,-19.334698,bottom,-1.712025,,-4.008368,6.548888,8.66649,9.798077,-10.328813
2000-05-15,3607.649902,-16.765143,bottom,0.355585,,-6.986341,6.529189,6.592526,7.406212,-12.28223
2000-05-16,3717.570068,-13.492212,bottom,3.204915,,-16.105937,2.124898,1.134605,4.230452,-14.875847
2000-05-17,3644.959961,-15.175509,bottom,1.085748,,-10.836884,5.362066,3.888078,6.306794,-13.180115
2000-05-18,3538.709961,-17.735595,bottom,-2.010964,,-9.894092,8.705002,8.423037,9.498663,-10.573342
2000-05-19,3390.399902,-21.531782,bottom,-6.406523,,-5.620144,16.280076,12.755632,17.68022,-6.661452
2000-05-22,3364.209961,-21.82002,bottom,-7.294837,,2.792513,17.643567,13.778485,19.295768,-5.934823
2000-05-23,3164.550049,-27.37375,bottom,-13.502222,,7.203214,25.015929,21.939066,28.422997,1.281701
2000-05-24,3270.610107,-23.504333,bottom,-10.313341,,9.108434,18.540185,18.374941,24.258468,-2.002684
2000-05-25,3205.350098,-24.881836,bottom,-12.417129,,17.369458,18.204073,20.969139,26.788335,-0.007487
2000-05-26,3205.110107,-24.259173,bottom,-12.514903,,17.596461,19.933301,21.104545,26.797828,6.108988
2000-05-30,3459.47998,-16.026467,bottom,-4.990758,,8.233481,10.927942,14.79248,17.474593,-1.693031
2000-05-31,3400.909912,-17.114824,bottom,-6.802125,,12.123663,14.722402,17.548342,19.497726,5.339456
2000-06-01,3582.5,-11.389112,bottom,-1.725425,,6.5644,7.90601,12.084694,13.440614,4.853318
