date,close,deviation60Pct,signal60,deviation200Pct,signal200,forwardReturn5Pct,forwardReturn20Pct,forwardReturn60Pct,maxForwardGain20Pct,maxForwardDrawdown20Pct
2007-06-08,3837.87,14.575794,,53.598902,top,6.591822,-3.381018,32.218723,10.816677,-7.82804
2007-06-11,3931.86,16.336457,top,55.42331,top,7.251476,-2.852192,32.083007,8.167636,-10.031385
2007-06-12,4036.11,18.259017,top,57.430108,top,5.234326,-6.671675,28.374418,5.373739,-12.355213
2007-06-13,4118.27,19.523172,top,58.82186,top,0.950481,-8.310145,26.413696,3.271519,-14.103738
2007-06-14,4075.82,17.785891,top,57.168892,top,2.936474,-6.562814,28.355415,4.347101,-13.209121
2007-06-15,4099.38,17.634523,top,57.131468,top,-1.176584,-7.055391,25.588758,3.747396,-13.707927
2007-06-18,4227.57,19.956049,top,59.57686,top,-8.641353,-13.384334,24.054415,0.601528,-16.324508
2007-06-19,4253,19.79807,top,59.538838,top,-7.944076,-11.535095,18.632833,-1.310134,-16.82483
2007-06-20,4157.6,16.836789,top,56.655888,top,-2.857449,-8.794679,22.427049,0.954397,-14.916298
2007-06-21,4197.28,17.084222,top,56.987432,top,-8.415301,-9.759522,24.265426,-3.474869,-15.720657
2007-06-22,4051.43,12.920571,,52.869841,top,-7.356643,-1.983037,28.682522,-0.270275,-12.686632
2007-06-25,3877.59,8.015042,,47.94296,top,-3.14174,6.951248,34.933606,7.198543,-8.772201
2007-06-26,3928.21,8.780623,,48.69251,top,-2.473697,5.765569,33.234444,5.935019,-9.947788
2007-06-27,4040.48,11.024534,,50.943503,top,-7.632112,5.183937,29.359762,5.320655,-12.450006
2007-06-28,3858.52,5.922562,,45.815259,top,-8.688039,10.907292,35.354034,11.524367,-8.321325
2007-06-29,3764.08,2.995363,,42.839789,top,-1.439613,13.477064,37.342773,14.42743,-6.021126
2007-07-02,3757.66,2.411447,,42.176315,top,1.679426,16.014629,38.347575,17.368256,-5.860562
2007-07-03,3832.23,3.948436,,43.636766,top,-1.488227,15.182744,35.301608,16.395937,-7.692388
