date,close,ma60,ma200,deviation60Pct,deviation200Pct,forwardReturn5Pct,forwardReturn20Pct,forwardReturn60Pct,maxForwardGain20Pct,maxForwardDrawdown20Pct
1999-09-01,1599.55,1579.647167,1298.8087,1.252083,20.827488,-1.763449,-0.916948,-10.015388,4.724454,-2.430684
1999-09-02,1611.95,1583.774,1300.6021,1.763402,21.461732,3.844018,-2.592325,-11.570155,3.918856,-3.18124
1999-09-03,1587.88,1587.398833,1302.2427,0.030307,19.831186,4.436962,-3.418868,-9.968214,5.494118,-3.361085
1999-09-06,1560.67,1589.615,1303.63045,-1.837663,17.996219,6.779224,-2.477463,-8.954789,7.333389,-2.447026
1999-09-07,1562.79,1592.535,1305.01165,-1.88544,18.026072,6.807998,-1.612636,-9.001577,7.187786,-2.579361
1999-09-08,1571.59,1594.392167,1306.43865,-1.440473,18.4783,5.641508,-4.168827,-9.802832,6.587596,-4.083126
1999-09-09,1675.12,1597.294167,1308.39935,4.757375,24.708028,-1.783444,-10.46232,-16.754046,-0.133125,-10.011223
1999-09-10,1659.92,1599.977667,1310.28645,3.677974,23.652363,-0.687329,-7.252898,-14.98435,0.781363,-9.18719
1999-09-13,1670.14,1602.04,1312.16845,4.162964,24.122638,-2.19805,-10.633629,-16.429493,0.164657,-10.087777
1999-09-14,1672.89,1603.8475,1314.07995,4.214724,24.141591,-2.868799,-12.867821,-16.230551,-0.603148,-12.074315
1999-09-15,1662.8,1604.785833,1315.96645,3.551262,23.393159,-2.789943,-11.253612,-13.62155,-0.856988,-11.540775
1999-09-16,1645.51,1604.6425,1317.816,2.514938,22.207455,-2.542518,-12.062129,-13.698308,0.184745,-11.363042
1999-09-17,1648.55,1605.554167,1319.6819,2.642714,22.250539,-1.788981,-9.612577,-14.955619,-0.892906,-11.526493
1999-09-20,1633.83,1604.565333,1321.48215,1.807405,21.2173,-1.958047,-10.684893,-15.768134,-0.504948,-10.72939
1999-09-21,1625.58,1602.671667,1323.2155,1.419265,20.579992,-2.123169,-9.20269,-15.83539,-0.385093,-10.276332
1999-09-22,1617.05,1601.4655,1324.9815,0.968435,19.9205,-2.005064,-5.088816,-16.6187,0.140379,-9.803036
1999-09-23,1604.2,1602.189167,1326.73845,0.125427,18.990155,-2.110381,-5.752663,-16.855809,0.942526,-9.080539
1999-09-24,1619.32,1602.285667,1328.60965,1.057516,19.787329,-5.37952,-7.350581,-18.535211,-1.060322,-9.929477
1999-09-27,1602.15,1602.624667,1330.38335,-0.029622,18.587934,-5.100589,-7.049868,-17.211634,-0.669101,-8.964204
1999-09-28,1591.43,1603.861,1332.16875,-0.778086,17.782473,-3.428666,-6.756302,-15.941556,-0.407181,-8.35098
