date,close,ma60,ma200,deviation60Pct,deviation200Pct,forwardReturn5Pct,forwardReturn20Pct,forwardReturn60Pct,maxForwardGain20Pct,maxForwardDrawdown20Pct
2019-12-02,8567.990234,8240.433325,7987.699045,3.898026,7.013045,0.626417,4.614225,-0.007238,5.303454,-0.552645
2019-12-03,8520.639648,8247.65332,7992.868394,3.25627,6.394172,1.115038,6.492444,4.940454,6.707839,0.540221
2019-12-04,8566.669922,8255.69515,7998.256394,3.69758,6.865552,1.014831,5.165056,1.361351,6.134478,0.047046
2019-12-05,8570.700195,8262.378817,8003.811345,3.663689,6.843159,1.696245,5.678486,5.088311,6.08457,0.530639
2019-12-06,8656.530273,8270.079826,8009.456296,4.566982,7.76911,0.901021,4.650172,0.943485,5.032734,-0.466129
2019-12-09,8621.830078,8277.498494,8014.793147,4.075656,7.300839,2.207015,5.718511,-0.537406,5.885179,-0.065536
2019-12-10,8616.179688,8285.209155,8020.127546,3.91699,7.168747,2.376099,6.593441,-8.038431,6.815666,0.439523
2019-12-11,8654.049805,8293.009652,8025.625247,4.261445,7.538782,1.987167,5.887566,-3.645472,6.34824,0.731109
2019-12-12,8717.320313,8302.008488,8031.549199,4.881442,8.193445,1.930237,6.189532,-9.188215,6.385097,0.201433
2019-12-13,8734.879883,8311.208488,8037.246848,4.971917,8.32376,2.152765,5.744314,-19.299322,6.171233,0.908434
2019-12-16,8814.230469,8322.81783,8043.430151,5.736664,9.151189,1.479991,4.919616,-11.268958,5.215421,0.103581
2019-12-17,8823.360352,8334.66617,8049.665154,5.697933,9.177229,1.457247,5.873582,-24.52164,6.049504,0.04964
2019-12-18,8827.740234,8348.568009,8056.274255,5.580903,9.144786,2.181016,6.163338,-18.527167,6.357235,0.673779
2019-12-19,8887.219727,8362.06534,8063.603054,6.090881,9.725377,1.334562,5.298523,-24.015662,5.645418,0.424657
2019-12-20,8924.959961,8376.970337,8071.187153,6.336553,10.055126,0.235357,5.012971,-22.165836,5.198684,0.231827
2019-12-23,8945.650391,8393.737345,8078.125105,6.368155,10.200762,0.300802,4.980611,-26.261854,5.106729,0.003799
2019-12-24,8952.879883,8409.629679,8084.934355,6.259782,10.197288,1.54406,3.96411,-26.617016,5.021854,-0.076955
2019-12-26,9022.389648,8428.191504,8091.829253,6.812701,10.885441,-0.017958,1.287562,-19.581864,4.212751,-0.846776
2019-12-27,9006.620117,8448.547673,8098.707803,6.396532,10.625536,0.717442,2.878895,-19.860378,4.395215,-0.67317
2019-12-30,8945.990234,8466.44318,8104.995105,5.509492,9.872486,1.361029,3.613446,-13.739711,5.102736,0.297445
2019-12-31,8972.599609,8482.945337,8111.285703,5.611773,10.091906,1.730703,3.572386,-17.895516,4.79104,0.536856
2020-01-02,9092.19043,8501.87701,8118.126904,6.712889,11.33164,1.216036,0.64408,-15.661174,3.412709,-0.785519
2020-01-03,9020.769531,8521.826839,8124.585901,5.689891,10.463488,1.737341,2.762048,-15.829632,4.231468,0.530005
2020-01-06,9071.469727,8541.288997,8130.74845,6.022236,10.948131,2.207291,4.27802,-20.899555,4.370846,-0.031854
2020-01-07,9068.580078,8559.919002,8137.878,5.772497,10.828624,1.995163,4.738933,-19.160611,4.853016,0.668905
2020-01-08,9129.240234,8577.789006,8145.336501,6.230629,11.403692,1.40812,4.737541,-21.364693,4.851555,0.110298
2020-01-09,9203.429688,8597.035335,8152.89605,6.815879,12.1203,1.65624,3.387219,-15.103887,4.00634,-0.696698
2020-01-10,9178.860352,8614.204508,8160.573452,6.349052,11.758861,2.262939,4.781294,-15.165428,4.897441,-0.43089
2020-01-13,9273.929688,8633.367,8168.597251,7.157262,12.691001,1.039229,3.860398,-13.646724,3.93588,-1.451597
2020-01-14,9251.330078,8651.608333,8176.207302,6.70221,12.353895,1.421422,5.003126,-12.631023,5.130396,-1.210858
2020-01-15,9258.700195,8671.094336,8183.356252,6.556867,12.34613,1.540986,4.779545,-12.235434,5.04671,-1.289497
2020-01-16,9357.129883,8690.996663,8190.898452,7.385098,13.311501,-0.452225,3.919652,-9.422236,3.997484,-2.327854
2020-01-17,9388.94043,8712.40734,8198.365405,7.478431,13.559765,-2.69476,3.596304,-11.211301,3.661753,-2.658776
2020-01-21,9370.80957,8733.257666,8205.760554,7.046103,13.276308,-1.085067,4.653439,-9.373346,4.76341,-2.470438
2020-01-22,9383.769531,8753.223828,8212.985952,6.955948,13.3265,-1.164168,3.838519,-8.140609,4.618721,-2.605136
2020-01-23,9402.480469,8772.546501,8220.228955,6.93464,13.437547,-1.107423,1.834803,-9.378801,4.41053,-2.798952
2020-01-24,9314.910156,8789.028499,8227.257107,5.811218,12.416368,-1.775971,-1.010247,-11.980075,5.392103,-1.885156
2020-01-27,9139.30957,8803.402832,8233.132454,3.744651,10.441829,1.456529,-1.918866,-7.306237,7.417082,-1.900573
2020-01-28,9269.679688,8819.497819,8239.744053,4.978389,11.777954,2.116567,-3.166206,-8.73005,5.906353,-3.280257
2020-01-29,9275.160156,8835.877816,8246.199053,4.851942,11.75875,2.486516,-7.948291,-7.157181,5.843775,-7.640619
2020-01-30,9298.929688,8851.086637,8252.813652,4.935907,11.934512,2.895858,-8.193849,-6.311559,5.573222,-7.876705
2020-01-31,9150.94043,8863.048975,8258.567205,3.196582,10.260554,3.959174,-2.19607,-6.119596,7.280555,-6.386884
2020-02-03,9273.400391,8877.027653,8264.953806,4.368335,11.512599,3.756586,-6.565753,-3.944741,5.863861,-7.623093
2020-02-04,9467.969727,8894.649984,8272.303354,6.246452,13.50015,1.789669,-4.868195,-6.303809,3.68833,-9.521463
2020-02-05,9508.679688,8912.552653,8279.770403,6.474434,13.838979,2.259356,-8.44562,-9.986739,3.244404,-9.908833
2020-02-06,9572.150391,8930.833333,8287.027056,6.934817,14.416659,1.450124,-10.993457,-9.430458,2.559815,-10.506207
2020-02-07,9520.509766,8948.437158,8294.119556,6.19695,13.790162,2.188674,-18.019091,-7.766083,3.116114,-16.488924
2020-02-10,9628.389648,8967.475488,8301.668103,7.111179,14.825952,1.077949,-14.314331,-8.380265,1.960764,-17.424611
2020-02-11,9638.94043,8986.756169,8309.130806,7.005923,14.845618,1.832269,-19.238146,-7.084915,1.849158,-17.514998
2020-02-12,9725.959961,9007.538509,8316.951355,7.673676,15.650283,0.256814,-30.046763,-6.418403,0.937899,-25.952813
2020-02-13,9711.969727,9027.057503,8325.034253,7.313266,15.409197,-1.403755,-20.968119,-5.498861,1.083302,-25.846146
2020-02-14,9731.179688,9046.744824,8333.441951,7.293013,15.505856,-5.382124,-34.314875,-7.782728,0.883757,-29.046734
2020-02-18,9732.740234,9066.112826,8341.921802,7.095189,15.420186,-8.20993,-28.28681,-9.3591,0.867581,-29.05811
2020-02-19,9817.179688,9087.620312,8350.1877,7.72208,16.184986,-8.904711,-33.967624,-9.31823,-0.67443,-29.668295
2020-02-20,9750.969727,9108.366309,8358.326099,6.817337,15.410856,-12.950977,-31.017326,-7.852574,-1.788334,-29.190737
2020-02-21,9576.589844,9125.978141,8366.390249,4.819648,13.509904,-11.136075,-33.077268,-3.633935,-3.710189,-28.163155
2020-02-24,9221.280273,9135.791309,8372.780051,0.931408,9.652791,-2.961793,-29.570879,-0.393132,-2.203495,-25.599594
2020-02-25,8965.610352,9141.085986,8378.055154,-1.938301,6.778038,-3.190359,-18.95056,4.473361,0.585342,-23.477938
2020-02-26,8980.780273,9145.679329,8383.374355,-1.819479,6.883627,0.414577,-19.573067,3.330049,0.415438,-23.607195
2020-02-27,8566.480469,9144.029508,8387.971658,-6.524419,2.105823,1.989186,-9.404866,8.479801,5.271819,-19.912618
2020-02-28,8567.370117,9144.019173,8392.136057,-6.513921,2.066573,0.096249,-13.274053,8.636896,5.260888,-19.920935
2020-03-02,8952.169922,9151.211344,8397.786157,-2.199031,6.392783,-11.863847,-14.109184,5.01278,0.736357,-23.363051
2020-03-03,8684.089844,9153.168343,8401.716357,-5.260749,3.305658,-3.991992,-12.025927,7.591273,3.846114,-20.997248
2020-03-04,9018.089844,9160.624837,8407.725408,-1.568185,7.008157,-12.580281,-20.30938,5.099238,-3.099326,-23.923247
2020-03-05,8738.589844,9161.992497,8412.906458,-4.731484,3.798182,-19.341786,-15.453924,8.900694,-1.864943,-21.489965
2020-03-06,8575.620117,9161.222331,8416.855957,-6.60563,1.868695,-8.524538,-15.108777,11.371231,-2.697999,-19.997973
