date,close,ma60,ma200,deviation60Pct,deviation200Pct,forwardReturn5Pct,forwardReturn20Pct,forwardReturn60Pct,maxForwardGain20Pct,maxForwardDrawdown20Pct
2018-06-28,3423.53,3795.457333,3961.34635,-10.313273,-14.591177,-2.39711,3.239466,-3.368472,4.620377,-2.368608
2018-06-29,3510.98,3788.998667,3959.7908,-7.620658,-12.029599,-4.243158,0.291516,-2.903922,2.014537,-4.800369
2018-07-02,3407.96,3781.016,3957.6779,-10.387888,-14.954359,1.491769,3.094841,-0.829734,5.098358,-1.922558
2018-07-03,3409.28,3773.462667,3955.4962,-10.149193,-14.860493,1.693852,3.129487,0.233208,5.057666,-1.960531
2018-07-04,3363.75,3765.2775,3953.0297,-11.276514,-16.142587,1.293127,2.4561,1.177433,6.479673,-0.633519
2018-07-05,3342.44,3756.769333,3950.49465,-11.685829,-16.713972,4.063577,0.849649,2.843894,7.158543,0.678546
2018-07-06,3365.12,3747.401833,3948.1709,-10.759913,-15.978878,3.720859,-1.492154,-2.230254,6.436323,-1.481076
2018-07-09,3459.18,3739.415833,3946.33685,-7.789784,-13.17562,0.372515,-5.524208,-5.054226,3.542169,-5.374395
2018-07-10,3467.52,3732.2305,3944.5462,-7.35664,-12.889427,-0.524514,-2.886226,-5.510853,3.293132,-5.601986
2018-07-11,3407.53,3724.503667,3942.3942,-8.894591,-14.580052,0.695734,-2.767789,-8.683825,5.11162,-3.940097
2018-07-12,3481.06,3719.040333,3940.58645,-6.612881,-12.399271,-1.526067,-2.428815,-9.3375,2.891361,-5.969159
2018-07-13,3492.69,3714.7745,3938.9001,-6.164576,-12.022931,0.005726,-2.54214,-11.077404,2.548752,-6.282264
2018-07-16,3472.09,3709.871333,3937.10405,-6.624048,-12.568872,1.533646,-2.382651,-11.304175,3.157176,-5.726234
2018-07-17,3449.38,3703.830333,3935.13525,-7.1173,-13.175075,3.764584,-2.241863,-10.092256,3.836342,-5.105555
2018-07-18,3431.32,3698.338167,3933.13125,-7.493855,-13.649084,4.178908,-4.145582,-11.964447,4.382861,-4.606099
2018-07-19,3428.34,3692.705,3931.06075,-7.428307,-13.683312,3.099066,-4.523021,-8.946295,4.473594,-4.52318
2018-07-20,3492.89,3686.861667,3929.3361,-5.404613,-11.774101,0.808089,-7.836499,-6.585692,2.54288,-7.537312
2018-07-23,3525.75,3681.8125,3927.7762,-4.331198,-10.798023,-0.303089,-7.614453,-10.213395,1.58718,-8.399064
2018-07-24,3581.71,3678.916167,3926.5958,-2.677785,-9.19325,-1.804434,-7.387455,-11.638385,-0.110562,-9.830221
2018-07-25,3577.75,3675.930667,3925.38065,-2.707223,-9.272922,-3.711669,-7.840545,-11.336301,-1.159947,-9.730417
2018-07-26,3536.25,3672.140667,3923.9559,-3.770794,-10.403346,-4.786927,-6.309302,-10.818765,-0.424744,-8.67105
2018-07-27,3521.23,3667.611167,3922.44935,-4.073018,-10.790593,-6.026828,-5.724144,-13.489101,-0.101385,-8.281481
2018-07-30,3515.08,3663.285833,3920.84225,-4.129823,-10.924421,-7.12728,-3.135636,-12.235596,0.073398,-8.12101
